row_id,smiles,status,n_atoms,coord_mean_abs,hepg2_pIC50,hct116_pIC50
1706,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1,uff_not_converged,61,2.030992269515991,7.36,
1707,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1,uff_not_converged,54,2.0992894172668457,6.46,
1708,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,ok,51,1.9095847606658936,6.41,
1709,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1,uff_not_converged,58,2.0990941524505615,6.38,
1710,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1,uff_not_converged,51,1.8807687759399414,5.55,
1711,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,ok,48,2.0535905361175537,5.38,
1712,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,ok,51,1.9567198753356934,5.23,
1713,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,uff_not_converged,51,2.096118450164795,4.96,
1714,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,ok,48,1.8000178337097168,5.91,
1715,N#Cc1ccc(/N=C2\c3ccccc3CN2c2ccc(C#N)cc2)cc1,ok,40,2.0844950675964355,5.33,
1716,N#Cc1ccc(/N=C2\c3ccccc3CN2c2ccc(C#N)cn2)nc1,ok,38,2.022315740585327,5.03,
1717,N#Cc1ccc(/N=C2\c3ccccc3CN2c2ccc(C#N)nc2)cn1,ok,38,2.009150981903076,5.26,
1718,N#Cc1ccc(C(=O)Nc2cccc(-c3oc4cc(-c5ccc(F)cc5)ccc4c(=O)c3O)c2)cc1,uff_not_converged,53,2.815706253051758,5.15,
1719,N#Cc1ccc2oc3cc(=O)c4ncccc4c-3nc2c1,ok,28,1.775544285774231,7.4,
1720,N#Cc1cccc(Nc2ncnc3cc(NC(=O)/C=C/c4ccccc4)sc23)c1,uff_not_converged,44,2.7311596870422363,4.8,
1723,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,uff_not_converged,87,2.623399019241333,4.45,
1724,N=C(N)c1ccc(-c2ccc(-c3cc(Cl)cc(Cl)c3)o2)nc1,ok,33,2.2323732376098633,5.73,
1725,N=C(N)c1ccc(-c2ccc(-c3ccc(Cl)cc3)o2)nc1,ok,33,2.0341556072235107,5.81,
1726,N=C(N)c1ccc(-c2ccc(-c3ccc(F)cc3)o2)nc1,ok,33,1.9885739088058472,5.97,
1727,NC(=O)C1CCCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,uff_not_converged,83,3.4467885494232178,4.75,
1728,NC(=O)C1CCCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,uff_not_converged,82,3.375725507736206,4.78,
1729,NC(=O)C1CCCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)C1,uff_not_converged,82,3.6165969371795654,6.89,
1730,NC(=O)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,uff_not_converged,82,3.4566152095794678,6.29,
1731,NC(=O)CC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,uff_not_converged,81,2.4980404376983643,4.99,
1732,NC(=O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,uff_not_converged,78,2.5561888217926025,4.75,
1733,NC(=O)[C@@H]1CC(O)CN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,uff_not_converged,80,3.646000623703003,5.5,
1734,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,uff_not_converged,80,3.4786951541900635,4.62,
1735,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,uff_not_converged,79,3.2853612899780273,4.82,
1736,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,ok,45,2.4235799312591553,5.59,
1737,NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,ok,35,1.9637117385864258,4.75,
1738,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,ok,35,1.9088937044143677,4.89,
1739,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,ok,35,2.041966438293457,5.91,
1740,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,ok,35,2.019164800643921,4.92,
1741,NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,uff_not_converged,49,2.8758301734924316,6.07,
1742,NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,uff_not_converged,37,2.055537700653076,5.98,
1743,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,uff_not_converged,35,2.1543142795562744,5.96,
1744,NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,ok,37,2.097809076309204,5.58,
1745,NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,uff_not_converged,41,2.1118712425231934,6.09,
1746,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,uff_not_converged,35,2.1040468215942383,5.2,
1747,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,ok,35,1.926645278930664,5.29,
1748,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,ok,35,1.9099147319793701,6.08,
1749,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,ok,35,1.9984725713729858,5.84,
1750,NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,ok,35,1.9201500415802002,4.77,
1751,NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,ok,35,1.9975624084472656,4.8,
1752,NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,ok,35,1.8552755117416382,4.85,
1753,NC1(CCn2cc(F)c(=O)[nH]c2=O)OC(=O)C(OCc2ccccc2)=C1OCc1ccccc1,uff_not_converged,56,2.3244099617004395,4.37,
1754,NC1=C(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)C(c2ccc([N+](=O)[O-])cc2)N2C=CSC2N1,uff_not_converged,58,2.642273426055908,5.63,
1762,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,uff_not_converged,85,2.4928956031799316,4.52,
1763,NNC(=O)/C=C1/Nc2ccc(Br)cc2NC1=O,ok,26,1.8205466270446777,4.73,
1764,NNC(=O)Cn1c(=O)n2c(NN)nnc2c2ccccc21,ok,33,1.7097057104110718,5.44,
1765,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,ok,44,1.9237879514694214,5.24,
1766,NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccccc3)n(-c3ccccc3)n2)cc1,uff_not_converged,48,2.557344913482666,5.23,
1767,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1,uff_not_converged,78,2.4226064682006836,4.83,
1768,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)OCc1ccccc1,uff_not_converged,71,2.083482027053833,4.75,
1769,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)OCc1ccccc1,uff_not_converged,80,2.352433204650879,4.68,
1770,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)OCc1ccccc1,uff_not_converged,75,2.2678377628326416,4.33,
1771,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)OCc1ccccc1,uff_not_converged,75,2.7087368965148926,4.94,
1772,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OCc1ccccc1,uff_not_converged,85,2.30985164642334,4.37,
1773,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,uff_not_converged,84,2.6444363594055176,4.78,
1774,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)OCc1ccccc1,uff_not_converged,81,2.1759841442108154,4.56,
1775,Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1,ok,41,1.910269021987915,5.85,
1776,Nc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,ok,31,2.037928342819214,8.55,
1777,Nc1ccc(/N=C2\c3ccccc3CN2c2ccc(N)nc2)cn1,ok,40,2.044631242752075,4.05,
1778,Nc1ccc(C(=O)/C=C/c2ccc(O)c(F)c2)cc1-c1ccc(F)cc1,ok,41,2.2852418422698975,4.93,
1779,Nc1ccn(C[C@H](O)[C@H]2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)n1,uff_not_converged,56,2.299891233444214,4.35,
1780,Nc1ccn([C@@H]2C=C[C@H](CO)S2)c(=O)n1,ok,26,1.6190305948257446,6.1,
1781,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,ok,29,1.7850873470306396,4.78,8.115
1782,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,ok,30,1.5834242105484009,4.58,
1783,Nc1ccn([C@@H]2O[C@H](Cn3cc(CNc4ccn([C@@H]5O[C@H](CO)[C@@H](O)C5(F)F)c(=O)n4)nn3)[C@@H](O)C2(F)F)c(=O)n1,uff_not_converged,64,2.4219167232513428,4.82,
1784,Nc1ccn([C@H]2C=C[C@@H](CO)S2)c(=O)n1,ok,26,1.5825027227401733,4.82,
1785,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,ok,28,1.497506856918335,5.85,
1786,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)S2)cc1F,ok,26,1.6206493377685547,5.46,
1787,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,ok,29,1.6930075883865356,4.27,
1788,Nc1nc(C(=O)O)c(CCc2cccc3ccccc23)s1,ok,35,1.6162229776382446,4.51,
1789,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,ok,31,1.6426316499710083,6.4,
1790,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ok,32,1.6240774393081665,4.77,
1791,Nc1nc(O)c2ncn(/C=C3/CC3CO)c2n1,ok,28,1.5303459167480469,5.0,
1792,Nc1nc(O)c2ncn(C3C=CC(CO)O3)c2n1,ok,29,1.7639812231063843,4.3,
1793,Nc1ncn(C/C=C2\OC(=O)C(O)=C2O)c(=O)n1,ok,26,1.7634228467941284,4.63,
1794,Nc1ncn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)n1,uff_not_converged,52,2.4376556873321533,5.57,
1795,Nc1ncn(C[C@@H]2CO[C@@H](CO)O2)c(=O)n1,ok,28,1.5448778867721558,4.6,
1796,Nc1ncn(C[C@@H]2CO[C@H](CO)O2)c(=O)n1,ok,28,1.7137048244476318,4.77,
1797,Nc1ncn(C[C@H]2CO[C@@H](CO)O2)c(=O)n1,ok,28,1.5504150390625,4.57,
1798,Nc1ncn(C[C@H]2CO[C@H](CO)O2)c(=O)n1,ok,28,1.6539469957351685,4.77,
1799,Nc1ncnc2c1ncn2/C=C1/CC1CO,ok,27,1.5418541431427002,5.7,
1800,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,ok,31,1.4956241846084595,4.11,
1801,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ok,32,1.6700485944747925,4.73,
1802,Nc1ncnc2c1ncn2[C@H]1C=C[C@@H](CO)O1,uff_not_converged,28,1.6341969966888428,4.16,
1803,Nn1c(Sc2c(O)c3ccccc3oc2=O)nnc1-c1ccc(Cl)cc1,ok,37,2.130899667739868,5.75,
1804,O=C(/C=C/C1Oc2ccccc2O1)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,62,3.2516367435455322,5.71,
1805,O=C(/C=C/c1cc(O)c(O)c(Br)c1)OCCc1ccccc1,ok,37,2.1060361862182617,5.35,
1806,O=C(/C=C/c1cc(O)c(O)c([N+](=O)[O-])c1)OC12CC3CC(CC(C3)C1)C2,ok,47,2.3534023761749268,5.42,
1807,O=C(/C=C/c1cc2ccc1CCc1ccc(cc1)CC2)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,79,3.6535069942474365,5.07,
1808,O=C(/C=C/c1ccc(Br)cc1)c1cccc(-c2cccc(F)c2)c1,ok,38,2.386812925338745,5.0,
1809,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,59,3.1576921939849854,5.49,
1810,O=C(/C=C/c1ccc(Cl)cc1)c1cccc(-c2cccc(F)c2)c1,ok,38,2.2519917488098145,4.98,
1811,O=C(/C=C/c1ccc(O)c(O)c1)NC12CC3CC(CC(C3)C1)C2,ok,46,2.229302167892456,4.52,
1812,O=C(/C=C/c1ccc(O)c(O)c1)OC12CC3CC(CC(C3)C1)C2,ok,45,2.2283153533935547,4.52,
1813,O=C(/C=C/c1ccc(O)c(O)c1)OC1CCCCC1,ok,37,2.0618185997009277,4.34,
1814,O=C(/C=C/c1ccc(O)c(O)c1)OCCCCc1ccccc1,ok,43,1.945007085800171,4.32,
1815,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,ok,37,2.077523708343506,4.39,
1816,O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,ok,34,2.161606788635254,4.07,
1817,O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccc2ccccc2c1,ok,37,2.401865005493164,4.83,
1818,O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccccc1,ok,31,2.3412015438079834,4.29,
1819,O=C(/C=C/c1ccc(O)cc1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2s1,ok,44,2.4465482234954834,4.37,
1820,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,61,3.4715828895568848,4.8,
1821,O=C(/C=C/c1cccc(-c2ccc(F)cc2)c1)c1ccc(F)cc1,ok,38,2.170269727706909,4.91,
1822,O=C(/C=C/c1cccc(-c2ccc(F)cc2)c1)c1ccc(O)cc1,ok,39,2.2925333976745605,5.29,
1823,O=C(/C=C/c1cccc(Br)c1)c1cccc(-c2cccc(F)c2)c1,ok,38,2.1147971153259277,5.16,
1824,O=C(/C=C/c1cccc2ccccc12)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,65,3.010552406311035,5.09,
1825,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cc(Cl)cc(Cl)c3)ncnc2s1,ok,43,2.4621779918670654,4.66,
1826,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2s1,ok,43,2.2363035678863525,4.52,
1827,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,uff_not_converged,43,2.393568992614746,4.64,
1828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2s1,ok,43,2.697817802429199,4.35,
1829,O=C(/C=C/c1ccccc1)Nc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2s1,uff_not_converged,43,2.7095491886138916,4.97,
1830,O=C(/C=C/c1ccccc1)Nc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2s1,uff_not_converged,43,2.3191795349121094,4.87,
1831,O=C(/C=C/c1ccccc1)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2s1,uff_not_converged,43,2.462263822555542,4.97,
1832,O=C(/C=C/c1ccccc1)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,59,3.1036996841430664,4.89,
1833,O=C(/C=C/c1ccccc1-c1ccco1)c1ccc(NC(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc1,uff_not_converged,66,2.9684693813323975,5.04,
1834,O=C(/C=C/c1ccccc1Br)c1cccc(-c2cccc(F)c2)c1,ok,38,2.261680841445923,4.89,
1835,O=C(CCCCCCC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)NO,uff_not_converged,55,2.0312600135803223,5.93,
1836,O=C(CCCCCCC(=O)Nc1ccccc1)NO,uff_not_converged,39,1.8159044981002808,5.890909090909091,5.784000000000001
1837,O=C(CCCCCCC(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cccc3ccccc13)CC2)NO,uff_not_converged,65,2.742260694503784,5.91,
1838,O=C(CCCCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,uff_not_converged,51,2.5363316535949707,5.66,
1839,O=C(CCCCCCOc1cccc(-c2nnc(-c3ccccc3Cl)s2)c1)NO,uff_not_converged,51,2.595651865005493,4.68,
1840,O=C(CCCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,uff_not_converged,48,2.4940426349639893,5.85,
1841,O=C(CCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,uff_not_converged,45,2.53208327293396,4.96,
1842,O=C(CCC[C@@H]1[C@H]2CCCN3CCC[C@H](CN1Cc1c4ccccc4cc4ccccc14)[C@@H]23)c1ccc(Cl)cc1,uff_not_converged,79,2.1138195991516113,5.7,
1843,O=C(CCCl)Nc1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,ok,35,2.186278820037842,4.95,
1844,O=C(CCl)c1c[nH]c2cc(Cl)c(OCc3cccc(C(F)(F)F)c3)cc12,ok,38,1.791624665260315,5.62,
1845,O=C(CN1C(=O)S/C(=C\c2coc3ccccc3c2=O)C1=O)c1ccc(Cl)cc1,ok,41,2.8484418392181396,4.91,
1846,O=C(CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)OCc1ccccc1,uff_not_converged,89,2.8053276538848877,4.79,
1847,O=C(C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1)OCc1ccccc1,uff_not_converged,108,2.5971429347991943,4.14,
1848,O=C(Cc1ccccc1)Oc1c(OC(=O)Cc2ccccc2)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,uff_not_converged,68,2.4792659282684326,5.16,
1849,O=C(Cc1ccccc1)Oc1c(OC(=O)c2ccccc2)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,uff_not_converged,65,2.305995464324951,5.16,
1850,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1,uff_not_converged,51,2.4880123138427734,5.08,
1851,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,uff_not_converged,51,2.9116034507751465,5.39,
1852,O=C(N/N=C/c1c(Cl)cccc1Cl)c1ccc(Nc2nc3ccccc3c3nncn23)cc1,ok,48,2.803675651550293,5.27,
1853,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(Nc2nc3ccccc3c3nncn23)cc1,uff_not_converged,48,2.742060661315918,5.06,
1854,O=C(N/N=C/c1ccccc1Cl)c1ccc(Nc2nc3ccccc3c3nncn23)cc1,uff_not_converged,48,2.4750890731811523,5.31,
1855,O=C(N/N=C/c1ccccc1O)c1ccc(Nc2nc3ccccc3c3nncn23)cc1,uff_not_converged,49,2.9902873039245605,5.13,
1856,O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,uff_not_converged,69,2.913390874862671,5.19,
1857,O=C(NCCCOc1nonc1S(=O)(=O)c1ccccc1)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,uff_not_converged,106,3.1662709712982178,6.3,
1858,O=C(NCCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,ok,47,1.9414056539535522,4.28,
1859,O=C(NCCN1CCCC1)c1cc2c(o1)C(=O)c1ccccc1C2=O,ok,43,2.4141862392425537,5.76,
1860,O=C(NCCN1CCCCC1)c1cc2c(o1)C(=O)c1ccccc1C2=O,uff_not_converged,46,2.088289976119995,6.31,
1861,O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(Cl)c(Cl)c1,uff_not_converged,63,2.846287727355957,5.55,
1862,O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,uff_not_converged,66,3.0224125385284424,5.81,
1863,O=C(NCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,uff_not_converged,104,3.0251667499542236,5.83,
1864,O=C(NCCc1c[nH]c2ccc(Br)cc12)c1cc(Cl)ccc1O,ok,37,2.0247035026550293,4.06,
1865,O=C(NCCc1c[nH]c2ccc(Br)cc12)c1ccc(Cl)cc1O,ok,37,1.6817240715026855,4.04,
1866,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cc(Cl)ccc1O,ok,37,1.9219592809677124,4.05,
1867,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cl)cc1O,ok,37,2.060183525085449,4.05,
1868,O=C(NCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,ok,44,2.1920807361602783,4.93,
1869,O=C(NCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,ok,41,2.3669145107269287,4.39,
1870,O=C(NNc1nc2ccccc2c2nncn12)NC1CCCCC1,ok,43,2.060476779937744,5.1,
1871,O=C(NO)c1ccc(Cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2=O)cc1,uff_not_converged,55,2.2763819694519043,5.92,
1872,O=C(NO)c1ccc(N2CCN(C(=O)c3cc(-c4ccc(-c5ccccc5)cc4)nc4ccccc34)CC2)cc1,uff_not_converged,68,2.952080726623535,5.97,
1873,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)n1,uff_not_converged,45,2.3523495197296143,5.92,
1874,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccccn1,ok,28,1.9223941564559937,5.3,
1875,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1,ok,28,1.8279595375061035,5.17,
1876,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccncc1,ok,28,1.8159494400024414,5.2,
1877,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c1,uff_not_converged,45,2.4695515632629395,5.48,
1878,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)n1,uff_not_converged,45,2.309236764907837,5.42,
1879,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccn1,ok,28,1.8766499757766724,5.09,
1880,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,ok,28,1.8817429542541504,5.07,
1881,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccncc1,ok,28,1.7698426246643066,5.1,
1882,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,uff_not_converged,45,2.4632697105407715,5.27,
1883,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)n1,uff_not_converged,45,2.3994882106781006,5.43,
1884,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccn1,ok,28,1.939558982849121,5.07,
1885,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccnc1,ok,28,1.7856268882751465,5.05,
1886,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccncc1,ok,28,1.9953519105911255,4.91,
1887,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(F)cc2)c1,uff_not_converged,45,2.313998222351074,5.21,
1888,O=C(NS(=O)(=O)c1ccccc1)c1cccc(C(=O)NS(=O)(=O)c2ccccc2)n1,uff_not_converged,45,2.237485885620117,5.28,
1889,O=C(NS(=O)(=O)c1ccccc1)c1ccccn1,ok,28,1.875767707824707,5.0,
1890,O=C(NS(=O)(=O)c1ccccc1)c1cccnc1,ok,28,1.7669750452041626,4.98,
1891,O=C(NS(=O)(=O)c1ccccc1)c1cncc(C(=O)NS(=O)(=O)c2ccccc2)c1,uff_not_converged,45,2.043565273284912,5.04,
1892,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,uff_not_converged,93,2.9043362140655518,4.12,
1893,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,uff_not_converged,103,3.1117515563964844,4.23,
