cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment,standard_value_molar,standard_value_nM,pchembl_backcalc_molar,pchembl_backcalc_nM,p_from_standard,p_delta_abs
HCT116,5242429,CHEMBL1685575,CHEMBL1076332,CNC(=O)NC[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C,HCT-116,Homo sapiens,F,GI50,=,2089.3,nM,5.679999,fallback_from_standard_value_units,,,2.0893e-06,2089.3,2.089301e-06,2089.300942,5.679999,0.0
HCT116,5242583,CHEMBL1685575,CHEMBL1076332,CNC(=O)NC[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C,HCT-116,Homo sapiens,F,GI50,=,2110.0,nM,5.675718,fallback_from_standard_value_units,,,2.11e-06,2110.0,2.109998e-06,2109.997788,5.675718,0.0
HCT116,5244529,CHEMBL1685575,CHEMBL1076311,CNC(=O)NC[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1CC(=O)N(C)OC,HCT-116,Homo sapiens,F,GI50,=,4168.69,nM,5.38,fallback_from_standard_value_units,,,4.16869e-06,4168.69,4.168694e-06,4168.693835,5.38,0.0
HCT116,5244696,CHEMBL1685575,CHEMBL1076311,CNC(=O)NC[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1CC(=O)N(C)OC,HCT-116,Homo sapiens,F,GI50,=,4200.0,nM,5.376751,fallback_from_standard_value_units,,,4.2e-06,4200.0,4.199997e-06,4199.997192,5.376751,0.0
HCT116,5245604,CHEMBL1685575,CHEMBL1076310,CCOC(=O)C[C@H]1[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)O[C@@H]1CNC(=O)NC,HCT-116,Homo sapiens,F,GI50,=,3200.0,nM,5.49485,fallback_from_standard_value_units,,,3.2e-06,3200.0,3.2e-06,3200.00016,5.49485,0.0
HCT116,5245771,CHEMBL1685575,CHEMBL1076310,CCOC(=O)C[C@H]1[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](n2cnc3c(NC(=O)Nc4ccccc4)ncnc32)O[C@@H]1CNC(=O)NC,HCT-116,Homo sapiens,F,GI50,=,3235.94,nM,5.49,fallback_from_standard_value_units,,,3.23594e-06,3235.94,3.235937e-06,3235.936569,5.49,0.0
HCT116,5247293,CHEMBL1686444,CHEMBL1684984,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,HCT-116,Homo sapiens,F,IC50,=,200.0,nM,6.7,pchembl_value,6.70,,2e-07,200.0,1.99526e-07,199.526231,6.69897,0.00103
HCT116,5248634,CHEMBL1687232,CHEMBL1684593,Cc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1C,HCT-116,Homo sapiens,F,IC50,=,840.0,nM,6.08,pchembl_value,6.08,,8.4e-07,840.0,8.31764e-07,831.763771,6.075721,0.004279
HCT116,5248635,CHEMBL1687232,CHEMBL1684594,Cc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1C,HCT-116,Homo sapiens,F,IC50,=,770.0,nM,6.11,pchembl_value,6.11,,7.7e-07,770.0,7.76247e-07,776.247117,6.113509,0.003509
HCT116,5248636,CHEMBL1687232,CHEMBL1684595,Clc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1Cl,HCT-116,Homo sapiens,F,IC50,=,3360.0,nM,5.47,pchembl_value,5.47,,3.36e-06,3360.0,3.388442e-06,3388.441561,5.473661,0.003661
HCT116,5248637,CHEMBL1687232,CHEMBL1684596,Clc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1Cl,HCT-116,Homo sapiens,F,IC50,=,3200.0,nM,5.5,pchembl_value,5.50,,3.2e-06,3200.0,3.162278e-06,3162.27766,5.49485,0.00515
HCT116,5248643,CHEMBL1687232,CHEMBL1684601,c1coc(CNc2nc(NCCCN3CCCC3)nc3ccccc23)c1,HCT-116,Homo sapiens,F,IC50,=,16120.0,nM,4.79,pchembl_value,4.79,,1.612e-05,16120.0,1.6218101e-05,16218.100974,4.792635,0.002635
HCT116,5248644,CHEMBL1687232,CHEMBL1684602,CCN(CC)CCNc1nc(NCc2ccco2)c2ccccc2n1,HCT-116,Homo sapiens,F,IC50,=,25910.0,nM,4.59,pchembl_value,4.59,,2.591e-05,25910.0,2.5703958e-05,25703.957828,4.586533,0.003467
HCT116,5248645,CHEMBL1687232,CHEMBL1684603,CCCCNc1nc(NCc2ccco2)c2ccccc2n1,HCT-116,Homo sapiens,F,IC50,=,5470.0,nM,5.26,pchembl_value,5.26,,5.47e-06,5470.0,5.495409e-06,5495.408739,5.262013,0.002013
HCT116,5248646,CHEMBL1687232,CHEMBL1684616,c1coc(CNc2nc(NCCCCN3CCOCC3)nc3ccccc23)c1,HCT-116,Homo sapiens,F,IC50,=,2100.0,nM,5.68,pchembl_value,5.68,,2.1e-06,2100.0,2.089296e-06,2089.296131,5.677781,0.002219
HCT116,5248647,CHEMBL1687232,CHEMBL1684604,COc1ccc(Nc2nc(NCc3ccco3)c3cc(F)ccc3n2)cc1,HCT-116,Homo sapiens,F,IC50,=,6150.0,nM,5.21,pchembl_value,5.21,,6.15e-06,6150.0,6.16595e-06,6165.950019,5.211125,0.001125
HCT116,5248648,CHEMBL1687232,CHEMBL1684605,Cc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4cc(F)ccc4n3)CC2)c1C,HCT-116,Homo sapiens,F,IC50,=,820.0,nM,6.09,pchembl_value,6.09,,8.2e-07,820.0,8.12831e-07,812.830516,6.086186,0.003814
HCT116,5248649,CHEMBL1687232,CHEMBL1684606,Cc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4cc(F)ccc4n3)CC2)c1C,HCT-116,Homo sapiens,F,IC50,=,1140.0,nM,5.94,pchembl_value,5.94,,1.14e-06,1140.0,1.148154e-06,1148.153621,5.943095,0.003095
HCT116,5248650,CHEMBL1687232,CHEMBL1684607,Fc1ccc2nc(NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc(NCc3ccco3)c2c1,HCT-116,Homo sapiens,F,IC50,=,520.0,nM,6.28,pchembl_value,6.28,,5.2e-07,520.0,5.24807e-07,524.80746,6.283997,0.003997
HCT116,5248652,CHEMBL1687232,CHEMBL1684609,CCCCCNc1nc(NCc2ccco2)c2cc(F)ccc2n1,HCT-116,Homo sapiens,F,IC50,=,4100.0,nM,5.39,pchembl_value,5.39,,4.1e-06,4100.0,4.073803e-06,4073.802778,5.387216,0.002784
HCT116,5248653,CHEMBL1687232,CHEMBL1684610,Fc1ccc2nc(NCCCN3CCOCC3)nc(NCc3ccco3)c2c1,HCT-116,Homo sapiens,F,IC50,=,25280.0,nM,4.6,pchembl_value,4.60,,2.528e-05,25280.0,2.5118864e-05,25118.864315,4.597223,0.002777
HCT116,5248655,CHEMBL1687232,CHEMBL1684612,CCCCNc1nc(NCc2ccco2)c2cc(F)ccc2n1,HCT-116,Homo sapiens,F,IC50,=,4310.0,nM,5.37,pchembl_value,5.37,,4.31e-06,4310.0,4.265795e-06,4265.795188,5.365523,0.004477
HCT116,5248656,CHEMBL1687232,CHEMBL1684613,Fc1ccc2nc(NCCCCN3CCOCC3)nc(NCc3ccco3)c2c1,HCT-116,Homo sapiens,F,IC50,=,2140.0,nM,5.67,pchembl_value,5.67,,2.14e-06,2140.0,2.137962e-06,2137.96209,5.669586,0.000414
HCT116,5248657,CHEMBL1687232,CHEMBL1684614,Fc1ccc2nc(NCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc(NCc3ccco3)c2c1,HCT-116,Homo sapiens,F,IC50,=,1010.0,nM,6.0,pchembl_value,6.00,,1.01e-06,1010.0,1e-06,1000.0,5.995679,0.004321
HCT116,5248658,CHEMBL1687232,CHEMBL1684615,CCCCNc1nc(NCc2ccco2)c2cccc(F)c2n1,HCT-116,Homo sapiens,F,IC50,=,1330.0,nM,5.88,pchembl_value,5.88,,1.33e-06,1330.0,1.318257e-06,1318.256739,5.876148,0.003852
HCT116,5250110,CHEMBL1685725,CHEMBL1683039,COC(=O)c1ccc2c(/C=C3\NC(=O)NC3=O)cn(Cc3ccc(C#N)cc3)c2c1,HCT-116,Homo sapiens,F,GI50,=,1210.0,nM,5.917215,fallback_from_standard_value_units,,,1.21e-06,1210.0,1.209999e-06,1209.998968,5.917215,0.0
HCT116,5250139,CHEMBL1685725,CHEMBL1683040,N=C1NC(=O)/C(=C/c2cn(Cc3ccc(F)cc3)c3ccc(Cl)cc23)S1,HCT-116,Homo sapiens,F,GI50,=,5410.0,nM,5.266803,fallback_from_standard_value_units,,,5.41e-06,5410.0,5.409997e-06,5409.996698,5.266803,0.0
HCT116,5293687,CHEMBL1696272,CHEMBL1688183,COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1S2(=O)=O,HCT-116,Homo sapiens,F,IC50,=,40.0,nM,7.4,pchembl_value,7.40,,4e-08,40.0,3.9811e-08,39.810717,7.39794,0.00206
HCT116,5293688,CHEMBL1696272,CHEMBL1688184,O=C(CCCCCN1C(=O)c2ccccc2S(=O)(=O)c2ccc(Cl)cc21)NO,HCT-116,Homo sapiens,F,IC50,=,30.0,nM,7.52,pchembl_value,7.52,,3e-08,30.0,3.02e-08,30.199517,7.522879,0.002879
HCT116,5293689,CHEMBL1696272,CHEMBL1688185,COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1O2,HCT-116,Homo sapiens,F,IC50,=,310.0,nM,6.51,pchembl_value,6.51,,3.1e-07,310.0,3.0903e-07,309.029543,6.508638,0.001362
HCT116,5293690,CHEMBL1696272,CHEMBL1688186,COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1S2,HCT-116,Homo sapiens,F,IC50,=,90.0,nM,7.05,pchembl_value,7.05,,9e-08,90.0,8.9125e-08,89.125094,7.045757,0.004243
HCT116,5293691,CHEMBL1696272,CHEMBL1688187,O=C(CCCCCN1C(=O)c2ccccc2Sc2ccccc21)NO,HCT-116,Homo sapiens,F,IC50,=,390.0,nM,6.41,pchembl_value,6.41,,3.9e-07,390.0,3.89045e-07,389.045145,6.408935,0.001065
HCT116,5293692,CHEMBL1696272,CHEMBL1688188,O=C(CCCCCN1C(=O)c2ccccc2Nc2ccc(Cl)cc21)NO,HCT-116,Homo sapiens,F,IC50,=,450.0,nM,6.35,pchembl_value,6.35,,4.5e-07,450.0,4.46684e-07,446.683592,6.346787,0.003213
HCT116,5293693,CHEMBL1696272,CHEMBL1688189,O=C(CCCCCN1C(=O)c2ccccc2S(=O)(=O)c2ccccc21)NO,HCT-116,Homo sapiens,F,IC50,=,150.0,nM,6.82,pchembl_value,6.82,,1.5e-07,150.0,1.51356e-07,151.356125,6.823909,0.003909
HCT116,5293694,CHEMBL1696272,CHEMBL1688190,COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1N2,HCT-116,Homo sapiens,F,IC50,=,360.0,nM,6.44,pchembl_value,6.44,,3.6e-07,360.0,3.63078e-07,363.078055,6.443697,0.003697
HCT116,5293695,CHEMBL1696272,CHEMBL1688191,O=C(CCCCCN1C(=O)c2ccccc2Sc2ccc(Cl)cc21)NO,HCT-116,Homo sapiens,F,IC50,=,60.0,nM,7.22,pchembl_value,7.22,,6e-08,60.0,6.0256e-08,60.255959,7.221849,0.001849
HCT116,5293696,CHEMBL1696272,CHEMBL1688192,O=C(CCCCCN1C(=O)c2ccccc2Oc2ccccc21)NO,HCT-116,Homo sapiens,F,IC50,=,640.0,nM,6.19,pchembl_value,6.19,,6.4e-07,640.0,6.45654e-07,645.654229,6.19382,0.00382
HCT116,5293697,CHEMBL1696272,CHEMBL1688193,O=C(CCCCCN1C(=O)c2ccccc2Oc2ccc(Cl)cc21)NO,HCT-116,Homo sapiens,F,IC50,=,200.0,nM,6.7,pchembl_value,6.70,,2e-07,200.0,1.99526e-07,199.526231,6.69897,0.00103
HCT116,5293698,CHEMBL1696272,CHEMBL1688194,O=C(CCCCCN1C(=O)c2ccccc2Nc2ccccc21)NO,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,5293699,CHEMBL1696272,CHEMBL1688195,CN1c2ccccc2C(=O)N(CCCCCC(=O)NO)c2ccccc21,HCT-116,Homo sapiens,F,IC50,=,8100.0,nM,5.09,pchembl_value,5.09,,8.1e-06,8100.0,8.128305e-06,8128.305162,5.091515,0.001515
HCT116,5302535,CHEMBL1692285,CHEMBL1688274,O=C1c2ccccc2C(OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,HCT-116,Homo sapiens,F,GI50,=,15000.0,nM,4.823909,fallback_from_standard_value_units,,,1.5e-05,15000.0,1.4999991e-05,14999.991053,4.823909,0.0
HCT116,5302536,CHEMBL1692285,CHEMBL1688303,O=C1c2ccccc2[C@](OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,HCT-116,Homo sapiens,F,GI50,=,20000.0,nM,4.69897,fallback_from_standard_value_units,,,2e-05,20000.0,2e-05,20000.0002,4.69897,0.0
HCT116,13358567,CHEMBL2400287,CHEMBL2398654,O=C(Nc1ccc(F)cc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,HCT-116,Homo sapiens,F,EC50,=,770.0,nM,6.11,pchembl_value,6.11,,7.7e-07,770.0,7.76247e-07,776.247117,6.113509,0.003509
HCT116,13358568,CHEMBL2400287,CHEMBL2398652,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)NC1CCCCC1,HCT-116,Homo sapiens,F,EC50,=,756.0,nM,6.12,pchembl_value,6.12,,7.56e-07,756.0,7.58578e-07,758.577575,6.121478,0.001478
HCT116,13358571,CHEMBL2400287,CHEMBL2398659,CCCCN(CCCC)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,EC50,=,293.0,nM,6.53,pchembl_value,6.53,,2.93e-07,293.0,2.95121e-07,295.120923,6.533132,0.003132
HCT116,13358573,CHEMBL2400287,CHEMBL2398655,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)cc23)cc1,HCT-116,Homo sapiens,F,EC50,=,261.0,nM,6.58,pchembl_value,6.58,,2.61e-07,261.0,2.63027e-07,263.026799,6.583359,0.003359
HCT116,13358574,CHEMBL2400287,CHEMBL2398638,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCCCC5)cc4)cc23)cc1,HCT-116,Homo sapiens,F,EC50,=,220.0,nM,6.66,pchembl_value,6.66,,2.2e-07,220.0,2.18776e-07,218.776162,6.657577,0.002423
HCT116,13358575,CHEMBL2400287,CHEMBL2398644,CN(C)CCOc1cccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)c1,HCT-116,Homo sapiens,F,EC50,=,213.0,nM,6.67,pchembl_value,6.67,,2.13e-07,213.0,2.13796e-07,213.796209,6.67162,0.00162
HCT116,13358579,CHEMBL2400287,CHEMBL2398660,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCCC5)cc4)cc23)cc1,HCT-116,Homo sapiens,F,EC50,=,187.0,nM,6.73,pchembl_value,6.73,,1.87e-07,187.0,1.86209e-07,186.208714,6.728158,0.001842
HCT116,13358580,CHEMBL2400287,CHEMBL2398641,CCN(CCO)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,EC50,=,180.0,nM,6.75,pchembl_value,6.75,,1.8e-07,180.0,1.77828e-07,177.827941,6.744727,0.005273
HCT116,13358581,CHEMBL2400287,CHEMBL2398643,CN(C)CCCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,EC50,=,177.0,nM,6.75,pchembl_value,6.75,,1.77e-07,177.0,1.77828e-07,177.827941,6.752027,0.002027
HCT116,13358582,CHEMBL2400287,CHEMBL2398639,CN1CCN(CCOc2ccc(-c3cc4c(NCCc5ccc(NC(=O)Nc6ccccc6)cc5)ncnc4o3)cc2)CC1,HCT-116,Homo sapiens,F,EC50,=,162.0,nM,6.79,pchembl_value,6.79,,1.62e-07,162.0,1.62181e-07,162.18101,6.790485,0.000485
HCT116,13358586,CHEMBL2400287,CHEMBL2398658,CCN(CC)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,EC50,=,128.0,nM,6.89,pchembl_value,6.89,,1.28e-07,128.0,1.28825e-07,128.824955,6.89279,0.00279
HCT116,13358589,CHEMBL2400287,CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,HCT-116,Homo sapiens,F,EC50,=,120.0,nM,6.92,pchembl_value,6.92,,1.2e-07,120.0,1.20226e-07,120.226443,6.920819,0.000819
HCT116,13358590,CHEMBL2400291,CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,HCT-116,Homo sapiens,F,IC50,=,120.0,nM,6.92,pchembl_value,6.92,,1.2e-07,120.0,1.20226e-07,120.226443,6.920819,0.000819
HCT116,13358600,CHEMBL2400287,CHEMBL2398640,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCOCC5)cc4)cc23)cc1,HCT-116,Homo sapiens,F,EC50,=,78.0,nM,7.11,pchembl_value,7.11,,7.8e-08,78.0,7.7625e-08,77.624712,7.107905,0.002095
HCT116,13359781,CHEMBL2400287,CHEMBL2398657,CN(C)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,EC50,=,57.0,nM,7.24,pchembl_value,7.24,,5.7e-08,57.0,5.7544e-08,57.543994,7.244125,0.004125
HCT116,13359782,CHEMBL2400291,CHEMBL2398657,CN(C)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,HCT-116,Homo sapiens,F,IC50,=,57.0,nM,7.24,pchembl_value,7.24,,5.7e-08,57.0,5.7544e-08,57.543994,7.244125,0.004125
HCT116,13359801,CHEMBL2400291,CHEMBL2398642,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCC(O)CC5)cc4)cc23)cc1,HCT-116,Homo sapiens,F,EC50,=,195.0,nM,6.71,pchembl_value,6.71,,1.95e-07,195.0,1.94984e-07,194.98446,6.709965,3.5e-05
HCT116,13360637,CHEMBL2400177,CHEMBL36327,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,HCT-116,Homo sapiens,F,IC50,=,76000.0,nM,4.12,pchembl_value,4.12,,7.6e-05,76000.0,7.5857758e-05,75857.757503,4.119186,0.000814
HCT116,13360638,CHEMBL2400177,CHEMBL483083,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,HCT-116,Homo sapiens,F,IC50,=,53000.0,nM,4.28,pchembl_value,4.28,,5.3e-05,53000.0,5.2480746e-05,52480.746025,4.275724,0.004276
HCT116,13360674,CHEMBL2400340,CHEMBL2396883,COc1ccc2c(c1)C=C(C(=O)/C=C/c1c(OC)cc(OC)cc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,96.7,nM,7.01,pchembl_value,7.01,,9.67e-08,96.7,9.7724e-08,97.723722,7.014574,0.004574
HCT116,13360675,CHEMBL2400341,CHEMBL2396888,COc1ccc2c(c1)C=C(C(=O)/C=C/C1=Cc3cccc(OC)c3OC1)CO2,HCT-116,Homo sapiens,F,IC50,=,7190.0,nM,5.14,pchembl_value,5.14,,7.19e-06,7190.0,7.24436e-06,7244.359601,5.143271,0.003271
HCT116,13360676,CHEMBL2400341,CHEMBL2396887,COc1ccc2c(c1)C=C(C(=O)/C=C/C1=Cc3ccc(OC)cc3OC1)CO2,HCT-116,Homo sapiens,F,IC50,=,18790.0,nM,4.73,pchembl_value,4.73,,1.879e-05,18790.0,1.8620871e-05,18620.871367,4.726073,0.003927
HCT116,13360677,CHEMBL2400341,CHEMBL2396886,COc1ccc2c(c1)C=C(/C=C/C(=O)C1=Cc3cc(OC)ccc3OC1)CO2,HCT-116,Homo sapiens,F,IC50,=,12880.0,nM,4.89,pchembl_value,4.89,,1.288e-05,12880.0,1.2882496e-05,12882.495517,4.890084,8.4e-05
HCT116,13360678,CHEMBL2400341,CHEMBL2396885,COc1ccc(/C=C/C(=O)C2=Cc3cc(OC)ccc3OC2)cc1,HCT-116,Homo sapiens,F,IC50,=,590.0,nM,6.23,pchembl_value,6.23,,5.9e-07,590.0,5.88844e-07,588.843655,6.229148,0.000852
HCT116,13360679,CHEMBL2400341,CHEMBL2396884,COc1ccc2c(c1)C=C(C(=O)/C=C/c1ccccc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,1620.0,nM,5.79,pchembl_value,5.79,,1.62e-06,1620.0,1.62181e-06,1621.810097,5.790485,0.000485
HCT116,13360680,CHEMBL2400341,CHEMBL2396883,COc1ccc2c(c1)C=C(C(=O)/C=C/c1c(OC)cc(OC)cc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,93.0,nM,7.03,pchembl_value,7.03,,9.3e-08,93.0,9.3325e-08,93.32543,7.031517,0.001517
HCT116,13360681,CHEMBL2400341,CHEMBL2396882,COc1ccc2c(c1)C=C(C(=O)/C=C/c1cc(OC)c(OC)cc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,2500.0,nM,5.6,pchembl_value,5.60,,2.5e-06,2500.0,2.511886e-06,2511.886432,5.60206,0.00206
HCT116,13360682,CHEMBL2400341,CHEMBL2396881,COc1ccc2c(c1)C=C(C(=O)/C=C/c1ccc(OC)cc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,3970.0,nM,5.4,pchembl_value,5.40,,3.97e-06,3970.0,3.981072e-06,3981.071706,5.401209,0.001209
HCT116,13360683,CHEMBL2400341,CHEMBL2396880,COc1cc(/C=C/C(=O)C2=Cc3cc(OC)ccc3OC2)cc(OC)c1,HCT-116,Homo sapiens,F,IC50,=,330.0,nM,6.48,pchembl_value,6.48,,3.3e-07,330.0,3.31131e-07,331.131121,6.481486,0.001486
HCT116,13360684,CHEMBL2400341,CHEMBL2396879,COc1cc(OC)cc(C(=O)/C=C/C2=Cc3cc(Br)ccc3OC2)c1,HCT-116,Homo sapiens,F,IC50,=,3400.0,nM,5.47,pchembl_value,5.47,,3.4e-06,3400.0,3.388442e-06,3388.441561,5.468521,0.001479
HCT116,13360685,CHEMBL2400341,CHEMBL2396878,COc1ccccc1C(=O)/C=C/C1=Cc2cc(Br)ccc2OC1,HCT-116,Homo sapiens,F,IC50,=,6130.0,nM,5.21,pchembl_value,5.21,,6.13e-06,6130.0,6.16595e-06,6165.950019,5.21254,0.00254
HCT116,13360686,CHEMBL2400341,CHEMBL2396877,COc1cccc(C(=O)/C=C/C2=Cc3cc(Br)ccc3OC2)c1,HCT-116,Homo sapiens,F,IC50,=,4560.0,nM,5.34,pchembl_value,5.34,,4.56e-06,4560.0,4.570882e-06,4570.881896,5.341035,0.001035
HCT116,13360687,CHEMBL2400341,CHEMBL2396876,COc1ccc2c(c1)C=C(/C=C/C(=O)c1ccccc1OC)CO2,HCT-116,Homo sapiens,F,IC50,=,1040.0,nM,5.98,pchembl_value,5.98,,1.04e-06,1040.0,1.047129e-06,1047.128548,5.982967,0.002967
HCT116,13360688,CHEMBL2400341,CHEMBL2396891,COc1ccc(C(=O)/C=C/C2=Cc3ccc(OC)cc3OC2)cc1,HCT-116,Homo sapiens,F,IC50,=,10460.0,nM,4.98,pchembl_value,4.98,,1.046e-05,10460.0,1.0471285e-05,10471.285481,4.980468,0.000468
HCT116,13360689,CHEMBL2400341,CHEMBL2396890,COc1cc(OC)cc(C(=O)/C=C/C2=Cc3cc(OC)ccc3OC2)c1,HCT-116,Homo sapiens,F,IC50,=,35510.0,nM,4.45,pchembl_value,4.45,,3.551e-05,35510.0,3.5481339e-05,35481.338923,4.449649,0.000351
HCT116,13360690,CHEMBL2400341,CHEMBL2396889,COc1ccc(C(=O)/C=C/C2=Cc3cc(OC)ccc3OC2)cc1,HCT-116,Homo sapiens,F,IC50,=,7950.0,nM,5.1,pchembl_value,5.10,,7.95e-06,7950.0,7.943282e-06,7943.282347,5.099633,0.000367
HCT116,13367440,CHEMBL2405736,CHEMBL2402315,CN1CCN(CCCn2c3c(sc4ncccc43)c(=O)n3nnc(-c4ccccc4)c23)CC1,HCT-116,Homo sapiens,F,GI50,=,1698.24,nM,5.770001,fallback_from_standard_value_units,,,1.69824e-06,1698.24,1.69824e-06,1698.239742,5.770001,0.0
HCT116,13367443,CHEMBL2405736,CHEMBL2402314,O=C(CCCn1c2c(sc3ccccc32)c(=O)n2nnc(-c3ccccc3)c12)NCCc1c[nH]cn1,HCT-116,Homo sapiens,F,GI50,=,10.0,nM,8.0,fallback_from_standard_value_units,,,1e-08,10.0,1e-08,10.0,8.0,0.0
HCT116,13367444,CHEMBL2405736,CHEMBL2348307,CN1CCN(CCCn2c(=O)c3sc4ncccc4c3n3nnc(-c4ccccc4)c23)CC1,HCT-116,Homo sapiens,F,GI50,=,5248.07,nM,5.28,fallback_from_standard_value_units,,,5.24807e-06,5248.07,5.248075e-06,5248.074602,5.28,0.0
HCT116,13367447,CHEMBL2405736,CHEMBL2348308,O=C(CCCn1c(=O)c2sc3ncccc3c2n2nnc(-c3ccccc3)c12)NCCc1c[nH]cn1,HCT-116,Homo sapiens,F,GI50,=,380.19,nM,6.419999,fallback_from_standard_value_units,,,3.8019e-07,380.19,3.8019e-07,380.190272,6.419999,0.0
HCT116,13367451,CHEMBL2405736,CHEMBL2348309,O=C(CCCn1c(=O)c2sc3ccccc3c2n2nnc(-c3ccccc3)c12)NCCc1c[nH]cn1,HCT-116,Homo sapiens,F,GI50,=,338.84,nM,6.470005,fallback_from_standard_value_units,,,3.3884e-07,338.84,3.3884e-07,338.840255,6.470005,0.0
HCT116,13368033,CHEMBL2406005,CHEMBL2402737,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,HCT-116,Homo sapiens,F,IC50,=,10.0,nM,8.0,pchembl_value,8.00,,1e-08,10.0,1e-08,10.0,8.0,0.0
