cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment,standard_value_molar,standard_value_nM,pchembl_backcalc_molar,pchembl_backcalc_nM,p_from_standard,p_delta_abs
HepG2,24702948,CHEMBL5107886,CHEMBL5192261,O=C(Nc1ccccc1)Nc1cccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)c1,HepG2,Homo sapiens,F,IC50,=,8100.0,nM,5.09,pchembl_value,5.09,,8.1e-06,8100.0,8.128305e-06,8128.305162,5.091515,0.001515
HepG2,24702949,CHEMBL5107886,CHEMBL5200010,O=C(Nc1ccccc1)Nc1cccc(Nc2nccc(Nc3ccc4[nH]ccc4c3)n2)c1,HepG2,Homo sapiens,F,IC50,=,5000.0,nM,5.3,pchembl_value,5.30,,5e-06,5000.0,5.011872e-06,5011.872336,5.30103,0.00103
HepG2,24702950,CHEMBL5107886,CHEMBL5206223,O=C(Nc1ccccc1)Nc1cccc(Nc2nccc(Nc3ccc4cc[nH]c4c3)n2)c1,HepG2,Homo sapiens,F,IC50,=,3200.0,nM,5.5,pchembl_value,5.50,,3.2e-06,3200.0,3.162278e-06,3162.27766,5.49485,0.00515
HepG2,24702951,CHEMBL5107886,CHEMBL5169911,Cn1cc2ccc(Nc3ccnc(Nc4cccc(NC(=O)Nc5ccccc5)c4)n3)cc2n1,HepG2,Homo sapiens,F,IC50,=,12000.0,nM,4.92,pchembl_value,4.92,,1.2e-05,12000.0,1.2022644e-05,12022.644346,4.920819,0.000819
HepG2,24702952,CHEMBL5107886,CHEMBL5198995,Cc1c2ccc(Nc3ccnc(Nc4cccc(NC(=O)Nc5ccccc5)c4)n3)cc2nn1C,HepG2,Homo sapiens,F,IC50,=,2400.0,nM,5.62,pchembl_value,5.62,,2.4e-06,2400.0,2.398833e-06,2398.832919,5.619789,0.000211
HepG2,24702953,CHEMBL5107886,CHEMBL172,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,HepG2,Homo sapiens,F,IC50,=,11500.0,nM,4.94,pchembl_value,4.94,,1.15e-05,11500.0,1.1481536e-05,11481.536215,4.939302,0.000698
HepG2,24706329,CHEMBL5108686,CHEMBL5188929,C=C1C(O)[C@@H]2/C=C/C[C@H](C)C(=O)[C@](C)(O)/C=C/OC(=O)O[C@]23C(=O)N[C@@H](Cc2ccc(OC)cc2)[C@@H]3[C@@H]1C,HepG2,Homo sapiens,F,IC50,=,470.0,nM,6.33,pchembl_value,6.33,,4.7e-07,470.0,4.67735e-07,467.735141,6.327902,0.002098
HepG2,24706330,CHEMBL5108686,CHEMBL5179041,COc1ccc(C[C@@H]2NC(=O)[C@@]34OC(=O)O/C=C/[C@@](C)(O)C(=O)[C@@H](C)C/C=C/[C@H]3C(O)C(C)=C(C)[C@@H]24)cc1,HepG2,Homo sapiens,F,IC50,=,470.0,nM,6.33,pchembl_value,6.33,,4.7e-07,470.0,4.67735e-07,467.735141,6.327902,0.002098
HepG2,24706331,CHEMBL5108686,CHEMBL5194168,COc1ccc(C[C@@H]2NC(=O)[C@@]34OC(=O)O/C=C/[C@@](C)(O)C(=O)[C@@H](C)C/C=C/[C@H]3[C@@H]3O[C@]3(C)[C@@H](C)[C@@H]24)cc1,HepG2,Homo sapiens,F,IC50,=,470.0,nM,6.33,pchembl_value,6.33,,4.7e-07,470.0,4.67735e-07,467.735141,6.327902,0.002098
HepG2,24707172,CHEMBL5109039,CHEMBL5192395,COc1ccc(C2CN(c3cccc(C#N)n3)C2)cc1-c1ccnc(N)c1,HepG2,Homo sapiens,F,EC50,=,5660.0,nM,5.25,pchembl_value,5.25,,5.66e-06,5660.0,5.623413e-06,5623.413252,5.247184,0.002816
HepG2,24707173,CHEMBL5109039,CHEMBL5178519,COc1cc(-c2cc(C3CN(c4cccc(C#N)n4)C3)ccc2OC)ccn1,HepG2,Homo sapiens,F,EC50,=,460.0,nM,6.34,pchembl_value,6.34,,4.6e-07,460.0,4.57088e-07,457.08819,6.337242,0.002758
HepG2,24707174,CHEMBL5109039,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,EC50,=,670.0,nM,6.17,pchembl_value,6.17,,6.7e-07,670.0,6.76083e-07,676.082975,6.173925,0.003925
HepG2,24709123,CHEMBL5109539,CHEMBL5090360,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ccccc2c1C#N,HepG2,Homo sapiens,F,IC50,=,18300.0,nM,4.74,pchembl_value,4.74,,1.83e-05,18300.0,1.8197009e-05,18197.008586,4.737549,0.002451
HepG2,24709124,CHEMBL5109539,CHEMBL5075255,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)c(Cl)cc(OC2CC2)c1C#N,HepG2,Homo sapiens,F,IC50,=,6600.0,nM,5.18,pchembl_value,5.18,,6.6e-06,6600.0,6.606934e-06,6606.93448,5.180456,0.000456
HepG2,24709125,CHEMBL5109539,CHEMBL5176033,COCc1cc(-c2cnn(C)c2-c2sc3ccccc3c2C#N)cc2c(CN)n[nH]c(=O)c12,HepG2,Homo sapiens,F,IC50,=,490.0,nM,6.31,pchembl_value,6.31,,4.9e-07,490.0,4.89779e-07,489.778819,6.309804,0.000196
HepG2,24709126,CHEMBL5109539,CHEMBL5171494,Cn1ncc(-c2cc([C@H]3CCCO3)c3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ccccc2c1C#N,HepG2,Homo sapiens,F,IC50,=,290.0,nM,6.54,pchembl_value,6.54,,2.9e-07,290.0,2.88403e-07,288.40315,6.537602,0.002398
HepG2,24709617,CHEMBL5109653,CHEMBL5202359,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2-c1ccoc1)OCO3,HepG2,Homo sapiens,F,IC50,=,1.42,nM,8.85,pchembl_value,8.85,,1.42e-09,1.42,1.413e-09,1.412538,8.847712,0.002288
HepG2,24709618,CHEMBL5109653,CHEMBL307794,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,HepG2,Homo sapiens,F,IC50,=,10.64,nM,7.97,pchembl_value,7.97,,1.064e-08,10.64,1.0715e-08,10.715193,7.973058,0.003058
HepG2,24711007,CHEMBL5110134,CHEMBL5179735,O=C(CCCCCCOc1ccc(-c2nnc(-c3ccccc3)s2)cc1)NO,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,24711008,CHEMBL5110134,CHEMBL5205120,O=C(CCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,HepG2,Homo sapiens,F,IC50,=,11000.0,nM,4.96,pchembl_value,4.96,,1.1e-05,11000.0,1.0964782e-05,10964.781961,4.958607,0.001393
HepG2,24711009,CHEMBL5110134,CHEMBL5182740,O=C(CCCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,HepG2,Homo sapiens,F,IC50,=,1400.0,nM,5.85,pchembl_value,5.85,,1.4e-06,1400.0,1.412538e-06,1412.537545,5.853872,0.003872
HepG2,24711010,CHEMBL5110134,CHEMBL5193360,O=C(CCCCCCOc1cccc(-c2nnc(-c3ccccc3)s2)c1)NO,HepG2,Homo sapiens,F,IC50,=,2200.0,nM,5.66,pchembl_value,5.66,,2.2e-06,2200.0,2.187762e-06,2187.761624,5.657577,0.002423
HepG2,24711011,CHEMBL5110134,CHEMBL5204591,O=C(CCCCCCOc1cccc(-c2nnc(-c3ccccc3Cl)s2)c1)NO,HepG2,Homo sapiens,F,IC50,=,21000.0,nM,4.68,pchembl_value,4.68,,2.1e-05,21000.0,2.0892961e-05,20892.961309,4.677781,0.002219
HepG2,24711012,CHEMBL5110134,CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,HepG2,Homo sapiens,F,IC50,=,6000.0,nM,5.22,pchembl_value,5.22,,6e-06,6000.0,6.025596e-06,6025.595861,5.221849,0.001849
HepG2,24711426,CHEMBL5110192,CHEMBL5192259,O=[N+]([O-])c1ccccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,7760.0,nM,5.11,pchembl_value,5.11,,7.76e-06,7760.0,7.762471e-06,7762.471166,5.110138,0.000138
HepG2,24711427,CHEMBL5110192,CHEMBL5204912,FC(F)(F)c1cc(NC[C@H]2CCCN2)c2cn[nH]c2c1,HepG2,Homo sapiens,F,IC50,=,16250.0,nM,4.79,pchembl_value,4.79,,1.625e-05,16250.0,1.6218101e-05,16218.100974,4.789147,0.000853
HepG2,24711428,CHEMBL5110192,CHEMBL5175666,FC(F)(F)c1cc(NC[C@@H]2CCCCN2)c2cn[nH]c2c1,HepG2,Homo sapiens,F,IC50,=,19940.0,nM,4.7,pchembl_value,4.70,,1.994e-05,19940.0,1.9952623e-05,19952.62315,4.700275,0.000275
HepG2,24711429,CHEMBL5110192,CHEMBL5207789,Cc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,HepG2,Homo sapiens,F,IC50,=,540.0,nM,6.27,pchembl_value,6.27,,5.4e-07,540.0,5.37032e-07,537.031796,6.267606,0.002394
HepG2,24711430,CHEMBL5110192,CHEMBL5188603,CS(=O)(=O)c1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,,2e-05,20000.0,2e-05,20000.0002,4.69897,0.0
HepG2,24711431,CHEMBL5110192,CHEMBL5197972,O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,,2e-05,20000.0,2e-05,20000.0002,4.69897,0.0
HepG2,24711432,CHEMBL5110192,CHEMBL5191067,O=[N+]([O-])c1ccc(Cl)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,1300.0,nM,5.89,pchembl_value,5.89,,1.3e-06,1300.0,1.28825e-06,1288.249552,5.886057,0.003943
HepG2,24711433,CHEMBL5110192,CHEMBL5205978,O=[N+]([O-])c1cc(Cl)ccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,5820.0,nM,5.24,pchembl_value,5.24,,5.82e-06,5820.0,5.754399e-06,5754.399373,5.235077,0.004923
HepG2,24711434,CHEMBL5110192,CHEMBL5183345,O=[N+]([O-])c1cc(Br)c(F)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,1960.0,nM,5.71,pchembl_value,5.71,,1.96e-06,1960.0,1.949845e-06,1949.8446,5.707744,0.002256
HepG2,24711435,CHEMBL5110192,CHEMBL5200688,O=[N+]([O-])c1cccc(CNc2cc(Br)cc3[nH]ncc23)c1,HepG2,Homo sapiens,F,IC50,=,23620.0,nM,4.63,pchembl_value,4.63,,2.362e-05,23620.0,2.3442288e-05,23442.288153,4.62672,0.00328
HepG2,24711436,CHEMBL5110192,CHEMBL5181934,O=[N+]([O-])c1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,,2e-05,20000.0,2e-05,20000.0002,4.69897,0.0
HepG2,24711437,CHEMBL5110192,CHEMBL5174721,O=[N+]([O-])c1ccc(O)cc1CNc1cc(Br)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,,2e-05,20000.0,2e-05,20000.0002,4.69897,0.0
HepG2,24711438,CHEMBL5110192,CHEMBL5196298,COc1cc(CNc2cc(Br)cc3[nH]ncc23)c([N+](=O)[O-])cc1OC,HepG2,Homo sapiens,F,IC50,=,2970.0,nM,5.53,pchembl_value,5.53,,2.97e-06,2970.0,2.951209e-06,2951.209227,5.527244,0.002756
HepG2,24712826,CHEMBL5110636,CHEMBL5195855,COc1ccc(NC(=S)Nc2nc(C(=O)NCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,28050.0,nM,4.55,pchembl_value,4.55,,2.805e-05,28050.0,2.8183829e-05,28183.829313,4.552067,0.002067
HepG2,24712827,CHEMBL5110636,CHEMBL5177626,COc1ccc(NC(=S)Nc2nc(C(=O)NCCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,19490.0,nM,4.71,pchembl_value,4.71,,1.949e-05,19490.0,1.9498446e-05,19498.445998,4.710188,0.000188
HepG2,24712828,CHEMBL5110636,CHEMBL5173475,COc1ccc(NC(=S)Nc2nc(C(=O)NCCCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,71280.0,nM,4.15,pchembl_value,4.15,,7.128e-05,71280.0,7.0794578e-05,70794.578438,4.147032,0.002968
HepG2,24712829,CHEMBL5110636,CHEMBL5189666,O=C(NCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,40270.0,nM,4.39,pchembl_value,4.39,,4.027e-05,40270.0,4.0738028e-05,40738.02778,4.395018,0.005018
HepG2,24712830,CHEMBL5110636,CHEMBL5180298,O=C(NCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,11820.0,nM,4.93,pchembl_value,4.93,,1.182e-05,11820.0,1.1748976e-05,11748.975549,4.927383,0.002617
HepG2,24712831,CHEMBL5110636,CHEMBL5203929,O=C(NCCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,53140.0,nM,4.28,pchembl_value,4.28,,5.314e-05,53140.0,5.2480746e-05,52480.746025,4.274578,0.005422
HepG2,24712832,CHEMBL5110636,CHEMBL5170523,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,39020.0,nM,4.41,pchembl_value,4.41,,3.902e-05,39020.0,3.8904514e-05,38904.514499,4.408713,0.001287
HepG2,24712833,CHEMBL5110636,CHEMBL5202517,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,53560.0,nM,4.27,pchembl_value,4.27,,5.356e-05,53560.0,5.370318e-05,53703.179637,4.271159,0.001159
HepG2,24712834,CHEMBL5110636,CHEMBL5192535,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,88210.0,nM,4.05,pchembl_value,4.05,,8.821e-05,88210.0,8.9125094e-05,89125.093813,4.054482,0.004482
HepG2,24712835,CHEMBL5110636,CHEMBL5171068,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,19780.0,nM,4.7,pchembl_value,4.70,,1.978e-05,19780.0,1.9952623e-05,19952.62315,4.703774,0.003774
HepG2,24712836,CHEMBL5110636,CHEMBL5192455,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,68360.0,nM,4.17,pchembl_value,4.17,,6.836e-05,68360.0,6.7608298e-05,67608.297539,4.165198,0.004802
HepG2,24712837,CHEMBL5110636,CHEMBL5187442,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,26350.0,nM,4.58,pchembl_value,4.58,,2.635e-05,26350.0,2.630268e-05,26302.679919,4.579219,0.000781
HepG2,24712838,CHEMBL5110636,CHEMBL5191768,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,32480.0,nM,4.49,pchembl_value,4.49,,3.248e-05,32480.0,3.2359366e-05,32359.365693,4.488384,0.001616
HepG2,24712839,CHEMBL5110636,CHEMBL5175671,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,82730.0,nM,4.08,pchembl_value,4.08,,8.273e-05,82730.0,8.3176377e-05,83176.37711,4.082337,0.002337
HepG2,24712840,CHEMBL5110636,CHEMBL5192449,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,47310.0,nM,4.33,pchembl_value,4.33,,4.731e-05,47310.0,4.6773514e-05,46773.514129,4.325047,0.004953
HepG2,24712841,CHEMBL5110636,CHEMBL5194543,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,10810.0,nM,4.97,pchembl_value,4.97,,1.081e-05,10810.0,1.0715193e-05,10715.193052,4.966174,0.003826
HepG2,24712842,CHEMBL5110636,CHEMBL5174311,COc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,75050.0,nM,4.12,pchembl_value,4.12,,7.505e-05,75050.0,7.5857758e-05,75857.757503,4.124649,0.004649
HepG2,24712843,CHEMBL5110636,CHEMBL5182988,O=C(O)c1csc2nc(CN3CCCCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,,0.0001,100000.0,0.0001,100000.0,4.0,0.0
HepG2,24712844,CHEMBL5110636,CHEMBL5190356,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,63620.0,nM,4.2,pchembl_value,4.20,,6.362e-05,63620.0,6.3095734e-05,63095.734448,4.196406,0.003594
HepG2,24712845,CHEMBL5110636,CHEMBL5176561,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,7340.0,nM,5.13,pchembl_value,5.13,,7.34e-06,7340.0,7.413102e-06,7413.102413,5.134304,0.004304
HepG2,24712846,CHEMBL5110636,CHEMBL5195307,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,26810.0,nM,4.57,pchembl_value,4.57,,2.681e-05,26810.0,2.6915348e-05,26915.348039,4.571703,0.001703
HepG2,24712847,CHEMBL5110636,CHEMBL5190653,COc1ccc(-c2cnc3scc(C(=O)NNC(C)=O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,11790.0,nM,4.93,pchembl_value,4.93,,1.179e-05,11790.0,1.1748976e-05,11748.975549,4.928486,0.001514
HepG2,24712848,CHEMBL5110636,CHEMBL5189350,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,45800.0,nM,4.34,pchembl_value,4.34,,4.58e-05,45800.0,4.5708819e-05,45708.818961,4.339135,0.000865
HepG2,24712849,CHEMBL5110636,CHEMBL5180996,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,38020.0,nM,4.42,pchembl_value,4.42,,3.802e-05,38020.0,3.801894e-05,38018.939632,4.419988,1.2e-05
HepG2,24712850,CHEMBL5110636,CHEMBL5204417,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,3480.0,nM,5.46,pchembl_value,5.46,,3.48e-06,3480.0,3.467369e-06,3467.368505,5.458421,0.001579
HepG2,24712851,CHEMBL5110636,CHEMBL5198274,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,19230.0,nM,4.72,pchembl_value,4.72,,1.923e-05,19230.0,1.9054607e-05,19054.60718,4.716021,0.003979
HepG2,24712852,CHEMBL5110636,CHEMBL5189848,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,33590.0,nM,4.47,pchembl_value,4.47,,3.359e-05,33590.0,3.3884416e-05,33884.415614,4.47379,0.00379
HepG2,24712853,CHEMBL5110636,CHEMBL5170804,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,HepG2,Homo sapiens,F,IC50,=,9670.0,nM,5.01,pchembl_value,5.01,,9.67e-06,9670.0,9.772372e-06,9772.37221,5.014574,0.004574
HepG2,24712854,CHEMBL5110636,CHEMBL5173449,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,HepG2,Homo sapiens,F,IC50,=,12180.0,nM,4.91,pchembl_value,4.91,,1.218e-05,12180.0,1.2302688e-05,12302.687708,4.914353,0.004353
HepG2,24712855,CHEMBL5110636,CHEMBL5204650,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,5810.0,nM,5.24,pchembl_value,5.24,,5.81e-06,5810.0,5.754399e-06,5754.399373,5.235824,0.004176
HepG2,24712856,CHEMBL5110636,CHEMBL5197194,CC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,43030.0,nM,4.37,pchembl_value,4.37,,4.303e-05,43030.0,4.2657952e-05,42657.95188,4.366229,0.003771
HepG2,24712857,CHEMBL5110636,CHEMBL5196405,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,69240.0,nM,4.16,pchembl_value,4.16,,6.924e-05,69240.0,6.9183097e-05,69183.097092,4.159643,0.000357
HepG2,24712858,CHEMBL5110636,CHEMBL5186930,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,92380.0,nM,4.03,pchembl_value,4.03,,9.238e-05,92380.0,9.332543e-05,93325.43008,4.034422,0.004422
HepG2,24712859,CHEMBL5110636,CHEMBL5196856,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NNC(C)=O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,23690.0,nM,4.62,pchembl_value,4.62,,2.369e-05,23690.0,2.3988329e-05,23988.32919,4.625435,0.005435
HepG2,24712860,CHEMBL5110636,CHEMBL5173917,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,55910.0,nM,4.25,pchembl_value,4.25,,5.591e-05,55910.0,5.6234133e-05,56234.132519,4.252511,0.002511
HepG2,24712861,CHEMBL5110636,CHEMBL5207014,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,81150.0,nM,4.09,pchembl_value,4.09,,8.115e-05,81150.0,8.1283052e-05,81283.051616,4.090711,0.000711
HepG2,24712862,CHEMBL5110636,CHEMBL5178195,CC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,14100.0,nM,4.85,pchembl_value,4.85,,1.41e-05,14100.0,1.4125375e-05,14125.375446,4.850781,0.000781
HepG2,24712863,CHEMBL5110636,CHEMBL5181020,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,31250.0,nM,4.5,pchembl_value,4.50,,3.125e-05,31250.0,3.1622777e-05,31622.776602,4.50515,0.00515
HepG2,24712864,CHEMBL5110636,CHEMBL5193745,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,38360.0,nM,4.42,pchembl_value,4.42,,3.836e-05,38360.0,3.801894e-05,38018.939632,4.416121,0.003879
HepG2,24712865,CHEMBL5110636,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,HepG2,Homo sapiens,F,IC50,=,9180.0,nM,5.04,pchembl_value,5.04,,9.18e-06,9180.0,9.120108e-06,9120.108394,5.037157,0.002843
HepG2,24712866,CHEMBL5110636,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,HepG2,Homo sapiens,F,IC50,=,21900.0,nM,4.66,pchembl_value,4.66,,2.19e-05,21900.0,2.1877616e-05,21877.616239,4.659556,0.000444
HepG2,24712867,CHEMBL5110636,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,IC50,=,4500.0,nM,5.35,pchembl_value,5.35,,4.5e-06,4500.0,4.466836e-06,4466.835922,5.346787,0.003213
HepG2,24723259,CHEMBL5113308,CHEMBL5185599,CC(C)n1cnc(-c2ccccc2Nc2nc(Nc3ccc(N(C)C4CCN(C)CC4)cc3)ncc2Cl)n1,HepG2,Homo sapiens,F,CC50,=,351.9,nM,6.453581,fallback_from_standard_value_units,,,3.519e-07,351.9,3.519e-07,351.899784,6.453581,0.0
HepG2,24723408,CHEMBL5113605,CHEMBL5178240,COC(=O)/C=C1\O[C@@]2(C)C/C=C/C(C)(C)C[C@@H]3Cc4c(C)cc(=O)c(O)cc4O[C@]3(C)[C@H](O)C[C@@H]2C[C@@]12OC(=O)C=C2C,HepG2,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,,5e-07,500.0,5.01187e-07,501.187234,6.30103,0.00103
HepG2,24723671,CHEMBL5113688,CHEMBL5199795,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCC4CN(CC(=O)NO)N=N4)cn1c23,HepG2,Homo sapiens,F,IC50,=,2300.0,nM,5.64,pchembl_value,5.64,,2.3e-06,2300.0,2.290868e-06,2290.867653,5.638272,0.001728
HepG2,24723705,CHEMBL5113718,CHEMBL5196257,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4N)s3)ncn2)CC1,HepG2,Homo sapiens,F,IC50,=,16500.0,nM,4.78,pchembl_value,4.78,,1.65e-05,16500.0,1.6595869e-05,16595.869074,4.782516,0.002516
HepG2,24723706,CHEMBL5113718,CHEMBL5202431,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccc(F)cc4N)s3)ncn2)CC1,HepG2,Homo sapiens,F,IC50,=,10440.0,nM,4.98,pchembl_value,4.98,,1.044e-05,10440.0,1.0471285e-05,10471.285481,4.9813,0.0013
HepG2,24724134,CHEMBL5113921,CHEMBL441441,CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O,HepG2,Homo sapiens,F,CC50,=,2090.0,nM,5.679854,fallback_from_standard_value_units,,,2.09e-06,2090.0,2.089999e-06,2089.998623,5.679854,0.0
