cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment
HepG2,15124018,CHEMBL3388656,CHEMBL3329345,O=c1[nH]c(Cc2nnc(Nc3ccccc3)s2)nc2sc3c(c12)CCCC3,HepG2,Homo sapiens,F,IC50,=,1230.0,nM,5.91,pchembl_value,5.91,
HepG2,15124019,CHEMBL3388656,CHEMBL3329346,CCOC(=O)c1sc2nc(Cc3nnc(Nc4ccccc4)s3)[nH]c(=O)c2c1C,HepG2,Homo sapiens,F,IC50,=,880.0,nM,6.06,pchembl_value,6.06,
HepG2,15124043,CHEMBL3388661,CHEMBL3331538,NNC(=O)Cc1nc2sc3c(c2c(=O)[nH]1)CCCC3,HepG2,Homo sapiens,F,EC50,=,2180.0,nM,5.66,pchembl_value,5.66,
HepG2,15124044,CHEMBL3388661,CHEMBL3331539,CCNC(=S)NNC(=O)Cc1nc2sc3c(c2c(=O)[nH]1)CCCC3,HepG2,Homo sapiens,F,EC50,=,1020.0,nM,5.99,pchembl_value,5.99,
HepG2,15124045,CHEMBL3388661,CHEMBL3331540,CCNC(=S)NNC(=O)Cc1nc2sc(C(=O)OCC)c(C)c2c(=O)[nH]1,HepG2,Homo sapiens,F,EC50,=,190.0,nM,6.72,pchembl_value,6.72,
HepG2,15124046,CHEMBL3388661,CHEMBL3331542,CCn1c(S)nnc1Cc1nc2sc3c(c2c(=O)[nH]1)CCCC3,HepG2,Homo sapiens,F,EC50,=,2080.0,nM,5.68,pchembl_value,5.68,
HepG2,15124047,CHEMBL3388661,CHEMBL3331543,CCOC(=O)c1sc2nc(Cc3nnc(S)n3CC)[nH]c(=O)c2c1C,HepG2,Homo sapiens,F,EC50,=,1400.0,nM,5.85,pchembl_value,5.85,
HepG2,15124048,CHEMBL3388661,CHEMBL3329344,CCNc1nnc(Cc2nc3sc(C(=O)OCC)c(C)c3c(=O)[nH]2)s1,HepG2,Homo sapiens,F,EC50,=,1260.0,nM,5.9,pchembl_value,5.90,
HepG2,15125530,CHEMBL3381974,CHEMBL3337798,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,HepG2,Homo sapiens,F,IC50,=,59400.0,nM,4.23,pchembl_value,4.23,
HepG2,15125531,CHEMBL3381974,CHEMBL3337797,C[C@@H](O)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,33500.0,nM,4.47,pchembl_value,4.47,
HepG2,15125532,CHEMBL3381974,CHEMBL3337796,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,HepG2,Homo sapiens,F,IC50,=,76700.0,nM,4.12,pchembl_value,4.12,
HepG2,15125535,CHEMBL3381974,CHEMBL3337793,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,22900.0,nM,4.64,pchembl_value,4.64,
HepG2,15125537,CHEMBL3381974,CHEMBL3337791,O=C(CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,16400.0,nM,4.79,pchembl_value,4.79,
HepG2,15125538,CHEMBL3381974,CHEMBL3337790,O=C(C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,72400.0,nM,4.14,pchembl_value,4.14,
HepG2,15125539,CHEMBL3381974,CHEMBL3337789,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,HepG2,Homo sapiens,F,IC50,=,33100.0,nM,4.48,pchembl_value,4.48,
HepG2,15125541,CHEMBL3381974,CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,HepG2,Homo sapiens,F,IC50,=,10100.0,nM,5.0,pchembl_value,5.00,
HepG2,15125834,CHEMBL3380744,CHEMBL197308,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125835,CHEMBL3380744,CHEMBL3338081,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN3C(=O)c4ccccc4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125836,CHEMBL3380744,CHEMBL3338082,CC(=O)c1cc2c(cc1C(C)C)CC[C@H]1[C@](C)(CN3C(=O)c4ccccc4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125837,CHEMBL3380744,CHEMBL3338083,CC(=O)Oc1cc2c(cc1C(C)C)CC[C@H]1[C@](C)(CN3C(=O)c4ccccc4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125838,CHEMBL3380744,CHEMBL3338084,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CN3C(=O)c4ccccc4C3=O)[C@@H]1CC2,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125839,CHEMBL3380744,CHEMBL3338085,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CN)[C@@H]1CC2,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125840,CHEMBL3380744,CHEMBL1277662,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(C=O)[C@@H]1CC2,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125841,CHEMBL3380744,CHEMBL3338086,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)[C@@H]1CC2,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125842,CHEMBL3380744,CHEMBL3338087,CC(=O)Oc1cc2c(cc1C(C)C)CC[C@H]1[C@](C)(CN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125843,CHEMBL3380744,CHEMBL3338088,CC(=O)Oc1cc2c(cc1C(C)C)C(=O)C[C@H]1[C@](C)(CN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125844,CHEMBL3380744,CHEMBL3338089,CC(=O)Oc1cc2c(cc1C(C)C)/C(=N/NS(=O)(=O)c1ccc(C)cc1)C[C@H]1[C@](C)(CN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)CCC[C@]21C,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125845,CHEMBL3380744,CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,HepG2,Homo sapiens,F,EC50,>,25000.0,nM,4.60206,fallback_from_standard_value_units,,
HepG2,15125846,CHEMBL3380744,CHEMBL555017,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O,HepG2,Homo sapiens,F,EC50,<,2000.0,nM,5.69897,fallback_from_standard_value_units,,
HepG2,15125847,CHEMBL3380744,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,HepG2,Homo sapiens,F,EC50,<,2000.0,nM,5.69897,fallback_from_standard_value_units,,
HepG2,15131993,CHEMBL3363219,CHEMBL3326362,Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,HepG2,Homo sapiens,F,EC50,=,810.0,nM,6.09,pchembl_value,6.09,
HepG2,15131994,CHEMBL3363219,CHEMBL3326363,Nc1cccc(C(=O)NCCc2c[nH]c3ccccc23)c1,HepG2,Homo sapiens,F,EC50,=,10720.0,nM,4.97,pchembl_value,4.97,
HepG2,15131995,CHEMBL3363219,CHEMBL3326364,Nc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,HepG2,Homo sapiens,F,EC50,=,6550.0,nM,5.18,pchembl_value,5.18,
HepG2,15131996,CHEMBL3363219,CHEMBL552178,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,HepG2,Homo sapiens,F,EC50,=,710.0,nM,6.15,pchembl_value,6.15,
HepG2,15131997,CHEMBL3363219,CHEMBL1512476,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1O,HepG2,Homo sapiens,F,EC50,=,210.0,nM,6.68,pchembl_value,6.68,
HepG2,15131998,CHEMBL3363219,CHEMBL3326365,Cc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,HepG2,Homo sapiens,F,EC50,=,1660.0,nM,5.78,pchembl_value,5.78,
HepG2,15131999,CHEMBL3363219,CHEMBL3326366,CCC(=O)Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,HepG2,Homo sapiens,F,EC50,=,3280.0,nM,5.48,pchembl_value,5.48,
HepG2,15132000,CHEMBL3363219,CHEMBL3326367,Nc1ccccc1C(=O)NCCc1ccccc1,HepG2,Homo sapiens,F,EC50,=,35.0,nM,7.46,pchembl_value,7.46,
HepG2,15132001,CHEMBL3363219,CHEMBL3326385,CCC(=O)Nc1cccc(C(=O)NCCc2c[nH]c3ccccc23)c1,HepG2,Homo sapiens,F,EC50,=,1280.0,nM,5.89,pchembl_value,5.89,
HepG2,15132002,CHEMBL3363219,CHEMBL3326386,CCC(=O)Nc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,HepG2,Homo sapiens,F,EC50,=,33240.0,nM,4.48,pchembl_value,4.48,
HepG2,15132003,CHEMBL3363219,CHEMBL3326387,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1NC(=O)C(F)(F)F,HepG2,Homo sapiens,F,EC50,=,1560.0,nM,5.81,pchembl_value,5.81,
HepG2,15132004,CHEMBL3363219,CHEMBL3326388,O=C(NCCc1c[nH]c2ccccc12)c1cccc(NC(=O)C(F)(F)F)c1,HepG2,Homo sapiens,F,EC50,=,19550.0,nM,4.71,pchembl_value,4.71,
HepG2,15132005,CHEMBL3363219,CHEMBL3326389,O=C(NCCc1c[nH]c2ccccc12)c1ccc(NC(=O)C(F)(F)F)cc1,HepG2,Homo sapiens,F,EC50,=,8860.0,nM,5.05,pchembl_value,5.05,
HepG2,15132006,CHEMBL3363219,CHEMBL1491339,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,HepG2,Homo sapiens,F,EC50,=,3670.0,nM,5.43,pchembl_value,5.43,
HepG2,15132007,CHEMBL3363219,CHEMBL3326390,O=C(NCCc1c[nH]c2ccccc12)Oc1ccccc1,HepG2,Homo sapiens,F,EC50,=,6380.0,nM,5.2,pchembl_value,5.20,
HepG2,15132008,CHEMBL3363219,CHEMBL1927538,O=C(NCCc1ccccc1)c1ccccc1O,HepG2,Homo sapiens,F,EC50,=,121.0,nM,6.92,pchembl_value,6.92,
HepG2,15135749,CHEMBL3381671,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,IC50,=,740.0,nM,6.13,pchembl_value,6.13,
HepG2,15135750,CHEMBL3381671,CHEMBL3358623,O=C1C=CC[C@@H]([C@H](O)[C@@H](O)c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135751,CHEMBL3381671,CHEMBL3358622,O=C1C=CC[C@@H]([C@@H](O)[C@@H](O)c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135752,CHEMBL3381671,CHEMBL3358621,O=C1C=CC(O)[C@H](/C=C/c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135753,CHEMBL3381671,CHEMBL3358620,O=C1C=CC[C@@H]([C@@H]2O[C@H]2c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135754,CHEMBL3381671,CHEMBL1240592,O=C1C=CC[C@@H](/C=C/c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135755,CHEMBL3381671,CHEMBL3358619,O=c1cccc(/C=C/c2ccccc2)o1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135757,CHEMBL3381671,CHEMBL3358617,CO[C@@H](c1ccccc1)[C@H](O)[C@@H]1CC=CC(=O)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135758,CHEMBL3381671,CHEMBL3358616,CO[C@H](c1ccccc1)[C@@H](O)[C@@H]1CC=CC(=O)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15135759,CHEMBL3381671,CHEMBL3358615,O=C1C=CC[C@@H]([C@H](O)[C@H](Cl)c2ccccc2)O1,HepG2,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HepG2,15136985,CHEMBL3365424,CHEMBL3329846,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccccc3F)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,15136986,CHEMBL3365424,CHEMBL3329847,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(F)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,5970.0,nM,5.22,pchembl_value,5.22,
HepG2,15136987,CHEMBL3365424,CHEMBL3329848,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(F)cc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,15136988,CHEMBL3365424,CHEMBL3329849,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,11600.0,nM,4.94,pchembl_value,4.94,
HepG2,15136989,CHEMBL3365424,CHEMBL3329850,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Cl)cc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,29830.0,nM,4.53,pchembl_value,4.53,
HepG2,15136990,CHEMBL3365424,CHEMBL3329851,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(Br)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,20430.0,nM,4.69,pchembl_value,4.69,
HepG2,15136991,CHEMBL3365424,CHEMBL3329852,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Br)cc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,21270.0,nM,4.67,pchembl_value,4.67,
HepG2,15136992,CHEMBL3365424,CHEMBL3329853,Cc1cccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,HepG2,Homo sapiens,F,IC50,=,19380.0,nM,4.71,pchembl_value,4.71,
HepG2,15136993,CHEMBL3365424,CHEMBL3329854,Cc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,HepG2,Homo sapiens,F,IC50,=,22620.0,nM,4.65,pchembl_value,4.65,
HepG2,15136994,CHEMBL3365424,CHEMBL3329855,COc1ccccc1NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,HepG2,Homo sapiens,F,IC50,=,10910.0,nM,4.96,pchembl_value,4.96,
HepG2,15136995,CHEMBL3365424,CHEMBL3329856,COc1cccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,HepG2,Homo sapiens,F,IC50,=,8890.0,nM,5.05,pchembl_value,5.05,
HepG2,15136996,CHEMBL3365424,CHEMBL3329857,COc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,HepG2,Homo sapiens,F,IC50,=,16620.0,nM,4.78,pchembl_value,4.78,
HepG2,15136997,CHEMBL3365424,CHEMBL3329858,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(F)c(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,19380.0,nM,4.71,pchembl_value,4.71,
HepG2,15136998,CHEMBL3365424,CHEMBL3329859,Cc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1Cl,HepG2,Homo sapiens,F,IC50,=,18420.0,nM,4.74,pchembl_value,4.74,
HepG2,15136999,CHEMBL3365424,CHEMBL3329860,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Cl)c(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,13750.0,nM,4.86,pchembl_value,4.86,
HepG2,15137000,CHEMBL3365424,CHEMBL3329861,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Br)c(F)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,28360.0,nM,4.55,pchembl_value,4.55,
HepG2,15137001,CHEMBL3365424,CHEMBL3329862,Cc1cc(Br)ccc1NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,HepG2,Homo sapiens,F,IC50,=,22790.0,nM,4.64,pchembl_value,4.64,
HepG2,15137002,CHEMBL3365424,CHEMBL3329863,Cc1ccc(C)c(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,HepG2,Homo sapiens,F,IC50,=,25470.0,nM,4.59,pchembl_value,4.59,
HepG2,15137003,CHEMBL3365424,CHEMBL3329864,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc4ccccc34)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,21310.0,nM,4.67,pchembl_value,4.67,
HepG2,15137004,CHEMBL3365424,CHEMBL3329865,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccccc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,15137005,CHEMBL3365424,CHEMBL404313,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,HepG2,Homo sapiens,F,IC50,=,34900.0,nM,4.46,pchembl_value,4.46,
HepG2,15137006,CHEMBL3365424,CHEMBL185,O=c1[nH]cc(F)c(=O)[nH]1,HepG2,Homo sapiens,F,IC50,=,29980.0,nM,4.52,pchembl_value,4.52,
HepG2,15143914,CHEMBL3396258,CHEMBL3394482,Cc1cc(=O)n2nc3nc4ccccc4cc3c2[nH]1,HepG2,Homo sapiens,F,IC50,=,89500.0,nM,4.05,pchembl_value,4.05,
HepG2,15143915,CHEMBL3396258,CHEMBL3394483,Cc1cc(Cl)n2nc3nc4ccccc4cc3c2n1,HepG2,Homo sapiens,F,IC50,=,9700.0,nM,5.01,pchembl_value,5.01,
HepG2,15143916,CHEMBL3396258,CHEMBL3393075,Cc1cc(N(C)C)n2nc3nc4ccccc4cc3c2n1,HepG2,Homo sapiens,F,IC50,=,67900.0,nM,4.17,pchembl_value,4.17,
HepG2,15143917,CHEMBL3396258,CHEMBL3394484,Cc1cc(N2CCOCC2)n2nc3nc4ccccc4cc3c2n1,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,15143918,CHEMBL3396258,CHEMBL3394485,Cc1cc(NCCN(C)C)n2nc3nc4ccccc4cc3c2n1,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,15143919,CHEMBL3396258,CHEMBL3394486,CCN(CC)CCNc1cc(C)nc2c3cc4ccccc4nc3nn12,HepG2,Homo sapiens,F,IC50,=,67400.0,nM,4.17,pchembl_value,4.17,
HepG2,15143920,CHEMBL3396258,CHEMBL3394487,Cc1cc(NCCCN(C)C)n2nc3nc4ccccc4cc3c2n1,HepG2,Homo sapiens,F,IC50,=,73200.0,nM,4.13,pchembl_value,4.13,
HepG2,15143921,CHEMBL3396258,CHEMBL3394488,CCN(CC)CCCNc1cc(C)nc2c3cc4ccccc4nc3nn12,HepG2,Homo sapiens,F,IC50,=,89900.0,nM,4.05,pchembl_value,4.05,
HepG2,18172922,CHEMBL4038213,CHEMBL4074357,CCn1c(C(=O)NCCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,=,110.0,nM,6.96,pchembl_value,6.96,
HepG2,18172923,CHEMBL4038213,CHEMBL4075907,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,HepG2,Homo sapiens,F,IC50,=,150.0,nM,6.82,pchembl_value,6.82,
HepG2,18172924,CHEMBL4038213,CHEMBL4085890,CCn1c(C(=O)NCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,=,240.0,nM,6.62,pchembl_value,6.62,
HepG2,18172925,CHEMBL4038213,CHEMBL4102275,CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,HepG2,Homo sapiens,F,IC50,=,230.0,nM,6.64,pchembl_value,6.64,
HepG2,18172926,CHEMBL4038213,CHEMBL4078012,CCn1c(C(=O)NCC#N)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,
HepG2,18172927,CHEMBL4038213,CHEMBL4083376,CCn1c(C(=O)NCCN)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,=,1590.0,nM,5.8,pchembl_value,5.80,
HepG2,18172928,CHEMBL4038213,CHEMBL4101362,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,=,1760.0,nM,5.75,pchembl_value,5.75,
HepG2,18172929,CHEMBL4038213,CHEMBL4072930,CCn1c(C(=O)N(CCC#N)CCC#N)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,HepG2,Homo sapiens,F,IC50,=,46280.0,nM,4.33,pchembl_value,4.33,
HepG2,18172930,CHEMBL4038213,CHEMBL4093629,C=CCN(C)C(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,
