cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment,standard_value_molar,standard_value_nM,pchembl_backcalc_molar,pchembl_backcalc_nM,p_from_standard,p_delta_abs
HepG2,24728865,CHEMBL5115288,CHEMBL5183027,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(C(F)(F)F)c1,HepG2,Homo sapiens,F,IC50,=,100.0,nM,7.0,pchembl_value,7.00,,1e-07,100.0,1e-07,100.0,7.0,0.0
HepG2,24728866,CHEMBL5115288,CHEMBL5171784,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc([N+](=O)[O-])c1,HepG2,Homo sapiens,F,IC50,=,250.0,nM,6.6,pchembl_value,6.60,,2.5e-07,250.0,2.51189e-07,251.188643,6.60206,0.00206
HepG2,24728867,CHEMBL5115288,CHEMBL5202372,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)c(OC)c1,HepG2,Homo sapiens,F,IC50,=,730.0,nM,6.14,pchembl_value,6.14,,7.3e-07,730.0,7.24436e-07,724.43596,6.136677,0.003323
HepG2,24728869,CHEMBL5115288,CHEMBL5174639,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(O)c(OC)c1,HepG2,Homo sapiens,F,IC50,=,190.0,nM,6.72,pchembl_value,6.72,,1.9e-07,190.0,1.90546e-07,190.546072,6.721246,0.001246
HepG2,24728870,CHEMBL5115288,CHEMBL5198831,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)c(O)c1,HepG2,Homo sapiens,F,IC50,=,50.0,nM,7.3,pchembl_value,7.30,,5e-08,50.0,5.0119e-08,50.118723,7.30103,0.00103
HepG2,24728871,CHEMBL5115288,CHEMBL5200107,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(Cl)c(Cl)c1,HepG2,Homo sapiens,F,IC50,=,370.0,nM,6.43,pchembl_value,6.43,,3.7e-07,370.0,3.71535e-07,371.535229,6.431798,0.001798
HepG2,24728873,CHEMBL5115288,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,HepG2,Homo sapiens,F,IC50,=,220.0,nM,6.66,pchembl_value,6.66,,2.2e-07,220.0,2.18776e-07,218.776162,6.657577,0.002423
HepG2,24728874,CHEMBL5115288,CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,HepG2,Homo sapiens,F,IC50,=,62000.0,nM,4.21,pchembl_value,4.21,,6.2e-05,62000.0,6.16595e-05,61659.500186,4.207608,0.002392
HepG2,24728876,CHEMBL5115288,CHEMBL67,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,HepG2,Homo sapiens,F,IC50,=,90.0,nM,7.05,pchembl_value,7.05,,9e-08,90.0,8.9125e-08,89.125094,7.045757,0.004243
HepG2,24734782,CHEMBL5116685,CHEMBL3792970,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@@H]2Cc3c([nH]c4cc(O)ccc34)[S+]([O-])C[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]([C@@H](C)[C@@H](O)CO)C(=O)N2,HepG2,Homo sapiens,F,IC50,=,560.0,nM,6.25,pchembl_value,6.25,,5.6e-07,560.0,5.62341e-07,562.341325,6.251812,0.001812
HepG2,24734783,CHEMBL5116685,CHEMBL5175417,CC[C@H](C)[C@H]1CNNC(=O)N[C@H]2CSc3[nH]c4ccccc4c3C[C@H](NC(=O)[C@H]([C@@H](C)[C@@H](O)CO)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H](CC(N)=O)NC2=O)C(=O)NCC(=O)N1,HepG2,Homo sapiens,F,IC50,=,2700.0,nM,5.57,pchembl_value,5.57,,2.7e-06,2700.0,2.691535e-06,2691.534804,5.568636,0.001364
HepG2,24734785,CHEMBL5116685,CHEMBL5200642,CCC(CC)[C@@H]1NC(=O)CNC(=O)[C@@H]2Cc3c([nH]c4ccccc34)S[C@@H](C)[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]([C@@H](C)[C@@H](O)CO)C(=O)N2,HepG2,Homo sapiens,F,IC50,=,110.0,nM,6.96,pchembl_value,6.96,,1.1e-07,110.0,1.09648e-07,109.64782,6.958607,0.001393
HepG2,24736302,CHEMBL5117001,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,HepG2,Homo sapiens,F,IC50,=,2860.0,nM,5.54,pchembl_value,5.54,,2.86e-06,2860.0,2.884032e-06,2884.031503,5.543634,0.003634
HepG2,24736303,CHEMBL5117001,CHEMBL5183673,O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(Cl)c(Cl)c1,HepG2,Homo sapiens,F,IC50,=,2840.0,nM,5.55,pchembl_value,5.55,,2.84e-06,2840.0,2.818383e-06,2818.382931,5.546682,0.003318
HepG2,24736304,CHEMBL5117001,CHEMBL5201911,O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,HepG2,Homo sapiens,F,IC50,=,1560.0,nM,5.81,pchembl_value,5.81,,1.56e-06,1560.0,1.548817e-06,1548.816619,5.806875,0.003125
HepG2,24736305,CHEMBL5117001,CHEMBL5205920,O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,HepG2,Homo sapiens,F,IC50,=,6420.0,nM,5.19,pchembl_value,5.19,,6.42e-06,6420.0,6.456542e-06,6456.54229,5.192465,0.002465
HepG2,24743052,CHEMBL5118413,CHEMBL19980,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,180.0,nM,6.75,pchembl_value,6.75,,1.8e-07,180.0,1.77828e-07,177.827941,6.744727,0.005273
HepG2,24743053,CHEMBL5118413,CHEMBL5188607,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3ccccc3)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,1250.0,nM,5.9,pchembl_value,5.90,,1.25e-06,1250.0,1.258925e-06,1258.925412,5.90309,0.00309
HepG2,24743054,CHEMBL5118413,CHEMBL5170171,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccccc2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,570.0,nM,6.24,pchembl_value,6.24,,5.7e-07,570.0,5.7544e-07,575.439937,6.244125,0.004125
HepG2,24743055,CHEMBL5118413,CHEMBL5203030,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3cccc(F)c3)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,450.0,nM,6.35,pchembl_value,6.35,,4.5e-07,450.0,4.46684e-07,446.683592,6.346787,0.003213
HepG2,24743056,CHEMBL5118413,CHEMBL5171175,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2cccc(F)c2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,490.0,nM,6.31,pchembl_value,6.31,,4.9e-07,490.0,4.89779e-07,489.778819,6.309804,0.000196
HepG2,24743057,CHEMBL5118413,CHEMBL5199331,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3ccccc3F)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,480.0,nM,6.32,pchembl_value,6.32,,4.8e-07,480.0,4.7863e-07,478.630092,6.318759,0.001241
HepG2,24743058,CHEMBL5118413,CHEMBL5195483,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccccc2F)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,1020.0,nM,5.99,pchembl_value,5.99,,1.02e-06,1020.0,1.023293e-06,1023.292992,5.9914,0.0014
HepG2,24743059,CHEMBL5118413,CHEMBL5170019,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3ccc(F)cc3)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,980.0,nM,6.01,pchembl_value,6.01,,9.8e-07,980.0,9.77237e-07,977.237221,6.008774,0.001226
HepG2,24743060,CHEMBL5118413,CHEMBL5193406,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccc(F)cc2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,1020.0,nM,5.99,pchembl_value,5.99,,1.02e-06,1020.0,1.023293e-06,1023.292992,5.9914,0.0014
HepG2,24743061,CHEMBL5118413,CHEMBL5177014,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3ccccc3Br)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,410.0,nM,6.39,pchembl_value,6.39,,4.1e-07,410.0,4.0738e-07,407.380278,6.387216,0.002784
HepG2,24743062,CHEMBL5118413,CHEMBL5201966,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccccc2Br)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,520.0,nM,6.28,pchembl_value,6.28,,5.2e-07,520.0,5.24807e-07,524.80746,6.283997,0.003997
HepG2,24743063,CHEMBL5118413,CHEMBL5207675,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3cccc(Cl)c3)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,890.0,nM,6.05,pchembl_value,6.05,,8.9e-07,890.0,8.91251e-07,891.250938,6.05061,0.00061
HepG2,24743064,CHEMBL5118413,CHEMBL5180784,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2cccc(Cl)c2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,730.0,nM,6.14,pchembl_value,6.14,,7.3e-07,730.0,7.24436e-07,724.43596,6.136677,0.003323
HepG2,24743065,CHEMBL5118413,CHEMBL5202083,Cc1cccc(/C=C/C(=O)O[C@@H]2C[C@H]3[C@H](O)/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]3C2)c1,HepG2,Homo sapiens,F,IC50,=,1890.0,nM,5.72,pchembl_value,5.72,,1.89e-06,1890.0,1.905461e-06,1905.460718,5.723538,0.003538
HepG2,24743066,CHEMBL5118413,CHEMBL5198818,Cc1cccc(/C=C/C(=O)O[C@@H]2/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]3C[C@H](O)C[C@H]32)c1,HepG2,Homo sapiens,F,IC50,=,560.0,nM,6.25,pchembl_value,6.25,,5.6e-07,560.0,5.62341e-07,562.341325,6.251812,0.001812
HepG2,24743067,CHEMBL5118413,CHEMBL5179138,Cc1ccc(/C=C/C(=O)O[C@@H]2C[C@H]3[C@H](O)/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]3C2)cc1,HepG2,Homo sapiens,F,IC50,=,2870.0,nM,5.54,pchembl_value,5.54,,2.87e-06,2870.0,2.884032e-06,2884.031503,5.542118,0.002118
HepG2,24743068,CHEMBL5118413,CHEMBL5190937,Cc1ccc(/C=C/C(=O)O[C@@H]2/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]3C[C@H](O)C[C@H]32)cc1,HepG2,Homo sapiens,F,IC50,=,1500.0,nM,5.82,pchembl_value,5.82,,1.5e-06,1500.0,1.513561e-06,1513.561248,5.823909,0.003909
HepG2,24743069,CHEMBL5118413,CHEMBL5187710,Cc1ccccc1/C=C/C(=O)O[C@@H]1C[C@H]2[C@H](O)/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]2C1,HepG2,Homo sapiens,F,IC50,=,2980.0,nM,5.53,pchembl_value,5.53,,2.98e-06,2980.0,2.951209e-06,2951.209227,5.525784,0.004216
HepG2,24743070,CHEMBL5118413,CHEMBL5195048,Cc1ccccc1/C=C/C(=O)O[C@@H]1/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]2C[C@H](O)C[C@H]21,HepG2,Homo sapiens,F,IC50,=,1860.0,nM,5.73,pchembl_value,5.73,,1.86e-06,1860.0,1.862087e-06,1862.087137,5.730487,0.000487
HepG2,24743071,CHEMBL5118413,CHEMBL5176842,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccc3c(c2)OCO3)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,1350.0,nM,5.87,pchembl_value,5.87,,1.35e-06,1350.0,1.348963e-06,1348.962883,5.869666,0.000334
HepG2,24743072,CHEMBL5118413,CHEMBL5189836,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccc(N(C)C)cc2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,290.0,nM,6.54,pchembl_value,6.54,,2.9e-07,290.0,2.88403e-07,288.40315,6.537602,0.002398
HepG2,24743073,CHEMBL5118413,CHEMBL5202409,C[C@H]1CCC/C=C/[C@@H]2C[C@H](OC(=O)/C=C/c3ccc(C(F)(F)F)cc3)C[C@H]2[C@H](O)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,420.0,nM,6.38,pchembl_value,6.38,,4.2e-07,420.0,4.16869e-07,416.869383,6.376751,0.003249
HepG2,24743074,CHEMBL5118413,CHEMBL5184691,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](OC(=O)/C=C/c2ccc(C(F)(F)F)cc2)/C=C/C(=O)O1,HepG2,Homo sapiens,F,IC50,=,510.0,nM,6.29,pchembl_value,6.29,,5.1e-07,510.0,5.12861e-07,512.861384,6.29243,0.00243
HepG2,24743075,CHEMBL5118413,CHEMBL5196262,COc1cc(/C=C/C(=O)O[C@@H]2/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]3C[C@H](O)C[C@H]32)cc(OC)c1OC,HepG2,Homo sapiens,F,IC50,=,720.0,nM,6.14,pchembl_value,6.14,,7.2e-07,720.0,7.24436e-07,724.43596,6.142668,0.002668
HepG2,25987121,CHEMBL5548930,CHEMBL5576014,CN(C)CCN1Cc2cc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)ccc2C1=O,HepG2,Homo sapiens,F,IC50,=,12440.0,nM,4.91,pchembl_value,4.91,,1.244e-05,12440.0,1.2302688e-05,12302.687708,4.90518,0.00482
HepG2,25987125,CHEMBL5548930,CHEMBL5566586,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)CNC2,HepG2,Homo sapiens,F,IC50,=,6750.0,nM,5.17,pchembl_value,5.17,,6.75e-06,6750.0,6.76083e-06,6760.829754,5.170696,0.000696
HepG2,25987126,CHEMBL5548930,CHEMBL5573450,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc4c(c3)COC4=O)cc2)nc(N2CCOCC2)n1,HepG2,Homo sapiens,F,IC50,=,8170.0,nM,5.09,pchembl_value,5.09,,8.17e-06,8170.0,8.128305e-06,8128.305162,5.087778,0.002222
HepG2,25987128,CHEMBL5548930,CHEMBL5568986,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc2c(c1)COC2=O,HepG2,Homo sapiens,F,IC50,=,130.0,nM,6.89,pchembl_value,6.89,,1.3e-07,130.0,1.28825e-07,128.824955,6.886057,0.003943
HepG2,25987129,CHEMBL5548930,CHEMBL5575407,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C[C@H]4OCCO[C@@H]4C3)n2)cc1)Nc1ccc2c(c1)COC2=O,HepG2,Homo sapiens,F,IC50,=,22037.0,nM,4.66,pchembl_value,4.66,,2.2037e-05,22037.0,2.1877616e-05,21877.616239,4.656848,0.003152
HepG2,25987131,CHEMBL5548930,CHEMBL5564044,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc2c(c1)COC2=O,HepG2,Homo sapiens,F,IC50,=,3460.0,nM,5.46,pchembl_value,5.46,,3.46e-06,3460.0,3.467369e-06,3467.368505,5.460924,0.000924
HepG2,25987132,CHEMBL5548930,CHEMBL5575534,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc4c(c3)COC4=O)cc2)nc(N2C3CCC2COC3)n1,HepG2,Homo sapiens,F,IC50,=,5672.0,nM,5.25,pchembl_value,5.25,,5.672e-06,5672.0,5.623413e-06,5623.413252,5.246264,0.003736
HepG2,25987133,CHEMBL5548930,CHEMBL592445,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,HepG2,Homo sapiens,F,IC50,=,3600.0,nM,5.44,pchembl_value,5.44,,3.6e-06,3600.0,3.630781e-06,3630.780548,5.443697,0.003697
HepG2,25989431,CHEMBL5550323,CHEMBL5574453,Cc1nc2ccccc2n(Cc2ccc(C(=O)NCc3cccnc3)cc2)c1=O,HepG2,Homo sapiens,F,IC50,=,1690.0,nM,5.77,pchembl_value,5.77,,1.69e-06,1690.0,1.698244e-06,1698.243652,5.772113,0.002113
HepG2,25989432,CHEMBL5550323,CHEMBL5202605,CCCn1c(=O)c(-c2ccc(C(=O)NCc3cccnc3)cc2)nc2ccccc21,HepG2,Homo sapiens,F,IC50,=,1950.0,nM,5.71,pchembl_value,5.71,,1.95e-06,1950.0,1.949845e-06,1949.8446,5.709965,3.5e-05
HepG2,25991231,CHEMBL5550658,CHEMBL5574061,COC(=O)C[C@]12C=C3C(=O)c4ccccc4O[C@@]3(CC1)[C@H]1C(=O)N(C)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,16660.0,nM,4.78,pchembl_value,4.78,,1.666e-05,16660.0,1.6595869e-05,16595.869074,4.778325,0.001675
HepG2,25991234,CHEMBL5550658,CHEMBL5571837,COC(=O)C[C@]12C=C3C(=O)c4ccccc4O[C@@]3(CC1)[C@H]1C(=O)N(c3ccccc3)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,23620.0,nM,4.63,pchembl_value,4.63,,2.362e-05,23620.0,2.3442288e-05,23442.288153,4.62672,0.00328
HepG2,25991237,CHEMBL5550658,CHEMBL5569358,COC(=O)C[C@]12C=C3C(=O)c4ccccc4O[C@@]3(CC1)[C@H]1C(=O)N(c3ccc(Br)cc3)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,25570.0,nM,4.59,pchembl_value,4.59,,2.557e-05,25570.0,2.5703958e-05,25703.957828,4.592269,0.002269
HepG2,25991238,CHEMBL5550658,CHEMBL5571507,COC(=O)C[C@]12C=C3C(=O)c4ccccc4O[C@@]3(CC1)[C@H]1C(=O)N(c3ccc(C(F)(F)F)cc3)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,15860.0,nM,4.8,pchembl_value,4.80,,1.586e-05,15860.0,1.5848932e-05,15848.931925,4.799697,0.000303
HepG2,25991239,CHEMBL5550658,CHEMBL5564629,COC(=O)C[C@]12C=C3C(=O)c4cccc(C)c4O[C@@]3(CC1)[C@H]1C(=O)N(c3ccc(Br)cc3)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,22490.0,nM,4.65,pchembl_value,4.65,,2.249e-05,22490.0,2.2387211e-05,22387.211386,4.648011,0.001989
HepG2,25991240,CHEMBL5550658,CHEMBL5572711,COC(=O)C[C@]12C=C3C(=O)c4cccc(C)c4O[C@@]3(CC1)[C@H]1C(=O)N(c3ccc(C(F)(F)F)cc3)C(=O)[C@H]12,HepG2,Homo sapiens,F,IC50,=,32880.0,nM,4.48,pchembl_value,4.48,,3.288e-05,32880.0,3.3113112e-05,33113.112148,4.483068,0.003068
HepG2,25991243,CHEMBL5550658,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,HepG2,Homo sapiens,F,IC50,=,60.0,nM,7.22,pchembl_value,7.22,,6e-08,60.0,6.0256e-08,60.255959,7.221849,0.001849
HepG2,25992528,CHEMBL5550900,CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,HepG2,Homo sapiens,F,IC50,=,16700.0,nM,4.78,pchembl_value,4.78,,1.67e-05,16700.0,1.6595869e-05,16595.869074,4.777284,0.002716
HepG2,25992529,CHEMBL5550900,CHEMBL3126004,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1ccccc1)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,1160.0,nM,5.94,pchembl_value,5.94,,1.16e-06,1160.0,1.148154e-06,1148.153621,5.935542,0.004458
HepG2,25992530,CHEMBL5550900,CHEMBL5590591,C[C@H](NP(=S)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1ccccc1)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,27060.0,nM,4.57,pchembl_value,4.57,,2.706e-05,27060.0,2.6915348e-05,26915.348039,4.567672,0.002328
HepG2,25992531,CHEMBL5550900,CHEMBL1076257,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,HepG2,Homo sapiens,F,IC50,=,53900.0,nM,4.27,pchembl_value,4.27,,5.39e-05,53900.0,5.370318e-05,53703.179637,4.268411,0.001589
HepG2,25992532,CHEMBL5550900,CHEMBL2181367,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,24500.0,nM,4.61,pchembl_value,4.61,,2.45e-05,24500.0,2.4547089e-05,24547.089157,4.610834,0.000834
HepG2,25992533,CHEMBL5550900,CHEMBL5569356,C[C@H](NP(=S)(OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,25500.0,nM,4.59,pchembl_value,4.59,,2.55e-05,25500.0,2.5703958e-05,25703.957828,4.59346,0.00346
HepG2,25992534,CHEMBL5550900,CHEMBL305686,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,HepG2,Homo sapiens,F,IC50,=,77190.0,nM,4.11,pchembl_value,4.11,,7.719e-05,77190.0,7.7624712e-05,77624.711663,4.112439,0.002439
HepG2,25992535,CHEMBL5550900,CHEMBL5277528,C[C@H](NP(=O)(OC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,25240.0,nM,4.6,pchembl_value,4.60,,2.524e-05,25240.0,2.5118864e-05,25118.864315,4.597911,0.002089
HepG2,25992536,CHEMBL5550900,CHEMBL5579766,C[C@H](NP(=S)(OC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1)C(=O)OCc1ccccc1,HepG2,Homo sapiens,F,IC50,=,25270.0,nM,4.6,pchembl_value,4.60,,2.527e-05,25270.0,2.5118864e-05,25118.864315,4.597395,0.002605
HepG2,25992537,CHEMBL5550900,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,HepG2,Homo sapiens,F,IC50,=,60.0,nM,7.22,pchembl_value,7.22,,6e-08,60.0,6.0256e-08,60.255959,7.221849,0.001849
HepG2,25994306,CHEMBL5551411,CHEMBL5569725,COc1cc(NC(C)CCCn2cc(COc3ccc4[nH]c5c(C)nccc5c4c3)nn2)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,6670.0,nM,5.18,pchembl_value,5.18,,6.67e-06,6670.0,6.606934e-06,6606.93448,5.175874,0.004126
HepG2,25994308,CHEMBL5551411,CHEMBL5593572,COc1cc(NC(C)CCCn2cc(COc3ccc4c(c3)[nH]c3c(C)nccc34)nn2)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,7870.0,nM,5.1,pchembl_value,5.10,,7.87e-06,7870.0,7.943282e-06,7943.282347,5.104025,0.004025
HepG2,25994310,CHEMBL5551411,CHEMBL5573429,COc1cc(NC(C)CCCNC(=O)NCc2nccc3c2[nH]c2ccccc23)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,690.0,nM,6.16,pchembl_value,6.16,,6.9e-07,690.0,6.91831e-07,691.830971,6.161151,0.001151
HepG2,25994312,CHEMBL5551411,CHEMBL5575753,COc1cc(NC(C)CCCNC(=O)NCCOc2ccc3[nH]c4c(C)nccc4c3c2)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,10930.0,nM,4.96,pchembl_value,4.96,,1.093e-05,10930.0,1.0964782e-05,10964.781961,4.96138,0.00138
HepG2,25994313,CHEMBL5551411,CHEMBL5572239,COc1cc(NC(C)CCCNC(=O)NCCOc2ccc3c(c2)[nH]c2c(C)nccc23)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,7970.0,nM,5.1,pchembl_value,5.10,,7.97e-06,7970.0,7.943282e-06,7943.282347,5.098542,0.001458
HepG2,25994314,CHEMBL5551411,CHEMBL5583550,COc1cc(NC(C)CCCNC(=O)NCCn2c3cc(OC)ccc3c3ccnc(C)c32)c2ncccc2c1,HepG2,Homo sapiens,F,IC50,=,12350.0,nM,4.91,pchembl_value,4.91,,1.235e-05,12350.0,1.2302688e-05,12302.687708,4.908333,0.001667
