canonical_smiles,pIC50
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NC(=O)[C@@H](C)N,6.96
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NC(=O)CN,6.55
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NS(=O)(=O)C1CC1,5.71
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NS(C)(=O)=O,5.7
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NC(N)=O,5.79
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NC(=O)C(C)C,6.08
CCCCC(=O)Nc1cc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)ccc1OC,5.89
C=CC(=O)Nc1cc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)ccc1OC,6.08
CCC(=O)Nc1cc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)ccc1OC,6.04
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NC(C)=O,6.24
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NCc1ccccc1,6.01
C#CCNc1cc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)ccc1OC,5.79
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1N,8.1
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,7.42
CC(=O)N[C@@H](CO)C(=O)/C=C/c1ccc(-c2ccccc2)cc1,4.39
CCCCCCCCc1ccc(/C=C/C(=O)[C@H](CO)NC(C)=O)cc1,4.19
CCCCCCCCc1ccc(/C=C/[C@@H](O)[C@H](CO)NC(C)=O)cc1,4.51
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(C)=O,4.24
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,8.1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)c2cn(Cc3cc(OC)c(OC)c(OC)c3)nn2)c1O,5.77
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)c2cn(Cc3ccc(F)cc3)nn2)c1O,6.45
COc1ccc(Cn2cc(C(=O)Nc3c(/C=C\c4cc(OC)c(OC)c(OC)c4)ccc(OC)c3O)nn2)cc1,5.92
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)c1O,5.33
COc1cccc(Cn2cc(C(=O)Nc3c(/C=C\c4cc(OC)c(OC)c(OC)c4)ccc(OC)c3O)nn2)c1,5.71
COc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc(NC(=O)c2cn(Cc3cc(OC)c(OC)c(OC)c3)nn2)c1OC,5.47
COc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc(NC(=O)c2cn(Cc3ccc(F)cc3)nn2)c1OC,5.87
COc1ccc(Cn2cc(C(=O)Nc3cc(/C=C\c4cc(OC)c(OC)c(OC)c4)cc(OC)c3OC)nn2)cc1,7.01
COc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc(NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)c1OC,5.4
COc1cccc(Cn2cc(C(=O)Nc3cc(/C=C\c4cc(OC)c(OC)c(OC)c4)cc(OC)c3OC)nn2)c1,6.29
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)c1cn(Cc2cc(OC)c(OC)c(OC)c2)nn1,6.21
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)c1cn(Cc2ccc(F)cc2)nn1,7.24
COc1ccc(Cn2cc(C(=O)Nc3cc(/C=C\c4cc(OC)c(OC)c(OC)c4)ccc3OC)nn2)cc1,5.68
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)c1cn(Cc2cccc(Oc3ccccc3)c2)nn1,5.43
COc1cccc(Cn2cc(C(=O)Nc3cc(/C=C\c4cc(OC)c(OC)c(OC)c4)ccc3OC)nn2)c1,5.75
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,5.57
COC1=Cc2ccnc3c(NCCc4ccccc4)cnc(c23)C1=O,6.7
COC1=Cc2ccnc3c(NCCC(C)C)cnc(c23)C1=O,6.77
COC1=Cc2ccnc3c(NCC(C)C)cnc(c23)C1=O,6.0
CCOC1=Nc2c(N)c(OC)cc3ccnc(c23)C1=O,6.22
CC(=O)Nn1c(S)nnc1-c1ccncc1,7.28
O=C(Nn1c(S)nnc1-c1ccncc1)c1ccc([N+](=O)[O-])cc1,7.05
c1ccc(-c2nn3c(-c4ccncc4)nnc3s2)cc1,5.87
Clc1ccccc1-c1nn2c(-c3ccncc3)nnc2s1,5.88
Clc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)cc1,5.91
Clc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)c(Cl)c1,5.64
c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,6.33
Brc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,5.64
Cc1nn2c(-c3ccncc3)nnc2s1,5.56
S=C(Nc1ccc(Cl)cc1)Nn1c(S)nnc1-c1ccncc1,5.69
COc1ccc(NC(=S)Nn2c(S)nnc2-c2ccncc2)cc1,5.89
Cc1ccc(NC(=S)Nn2c(S)nnc2-c2ccncc2)cc1,5.91
S=C(Nc1ccc(Br)cc1)Nn1c(S)nnc1-c1ccncc1,5.56
Clc1ccc(Nc2nn3c(-c4ccncc4)nnc3s2)cc1,5.7
COc1ccc(Nc2nn3c(-c4ccncc4)nnc3s2)cc1,6.48
Cc1ccc(Nc2nn3c(-c4ccncc4)nnc3s2)cc1,6.51
Brc1ccc(Nc2nn3c(-c4ccncc4)nnc3s2)cc1,6.89
N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,5.91
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1nc2ccccc2[nH]c1=O,4.71
Cc1nn(-c2ccc([N+](=O)[O-])cc2)c(Cl)c1/C=N/Nc1nc2ccccc2[nH]c1=O,4.47
Cc1nn(-c2ccccc2)c(N2CCOCC2)c1/C=N/Nc1nc2ccccc2nc1O,4.96
Cc1nn(-c2ccccc2)c(N2CCCCC2)c1/C=N/Nc1nc2ccccc2nc1O,4.74
Cc1nn(-c2ccccc2)c(N2CCNCC2)c1/C=N/Nc1nc2ccccc2nc1O,4.42
CC(=O)N1CCN(c2c(/C=N/Nc3nc4ccccc4nc3O)c(C)nn2-c2ccccc2)CC1,4.96
Cc1nn(-c2ccccc2)c(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1/C=N/Nc1nc2ccccc2nc1O,4.55
Cc1nn(-c2ccccc2)c(N2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)c1/C=N/Nc1nc2ccccc2nc1O,4.49
Cc1nn(-c2ccccc2)c(N2CCN(C)CC2)c1/C=N/Nc1nc2ccccc2nc1O,4.94
Cc1nn(-c2ccccc2)c(OC2CCCC2)c1/C=N/Nc1nc2ccccc2nc1O,4.44
Cc1nn(-c2ccccc2)c(SCCO)c1/C=N/Nc1nc2ccccc2nc1O,4.63
Cc1nn(-c2ccccc2)c(SCC(=O)O)c1/C=N/Nc1nc2ccccc2nc1O,4.39
Cc1nn(-c2ccccc2)c(N(C)C)c1/C=N/Nc1nc2ccccc2nc1O,4.5
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,4.96
Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.79
COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.67
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.23
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.82
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.72
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,5.22
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.89
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,7.0
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.15
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,4.74
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.26
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.0
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)CCCCCCC)[C@H](O[C@@H]3[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O[C@H](O[C@H]3C)[C@@H]4O)O[C@H]2C)O[C@H]1C,5.07
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.44
CCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)[C@@H](C)CC)[C@H](O[C@@H]3[C@@H](O)[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](OC(C)=O)[C@H]5O[C@@H]4O[C@H]3C)O[C@H]2C)O[C@H]1C,5.07
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)[C@@H](C)CC)[C@H](O[C@@H]3[C@@H](O)[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](OC(C)=O)[C@H]5O[C@@H]4O[C@H]3C)O[C@H]2C)O[C@H]1C,5.35
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)[C@@H](C)CC)[C@H](O[C@@H]3[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O[C@H](O[C@H]3C)[C@@H]4O)O[C@H]2C)O[C@H]1C,5.43
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)CCCCC)[C@H](O[C@@H]3[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O[C@H](O[C@H]3C)[C@@H]4O)O[C@H]2C)O[C@H]1C,5.62
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)CCCCCCC)[C@H](O[C@@H]3[C@H]4OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O[C@H](O[C@H]3C)[C@@H]4O)O[C@H]2C)O[C@H]1C,5.28
CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@@H]2[C@H]3OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]4O[C@H](C)[C@H](O)[C@H](O)[C@H]4O[C@H](O[C@H]2C)[C@@H]3O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)CCCCCCC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,5.31
CCOC(=O)c1sc2nc(CC(=O)NNC(=S)Nc3ccccc3)[nH]c(=O)c2c1C,5.83
CCOC(=O)c1sc2nc(Cc3nnc(S)n3-c3ccccc3)[nH]c(=O)c2c1C,6.54
CCNc1nnc(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)s1,6.68
O=c1[nH]c(Cc2nnc(Nc3ccccc3)s2)nc2sc3c(c12)CCCC3,5.91
CCOC(=O)c1sc2nc(Cc3nnc(Nc4ccccc4)s3)[nH]c(=O)c2c1C,6.06
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,4.23
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1,4.47
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,4.12
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1,4.64
O=C(CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)OCc1ccccc1,4.79
O=C(C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2ccc(O)cc2oc1=O)C(=O)OCc1ccccc1)OCc1ccccc1,4.14
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1)c1cc2ccc(O)cc2oc1=O,4.48
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,5.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.13
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(F)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,5.22
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.94
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Cl)cc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.53
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc(Br)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.69
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Br)cc3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.67
Cc1cccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,4.71
Cc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,4.65
COc1ccccc1NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4.96
COc1cccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,5.05
COc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,4.78
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(F)c(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.71
Cc1ccc(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1Cl,4.74
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Cl)c(Cl)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.86
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccc(Br)c(F)c3)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.55
Cc1cc(Br)ccc1NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4.64
Cc1ccc(C)c(NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,4.59
C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3cccc4ccccc34)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.67
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,4.46
O=c1[nH]cc(F)c(=O)[nH]1,4.52
Cc1cc(=O)n2nc3nc4ccccc4cc3c2[nH]1,4.05
Cc1cc(Cl)n2nc3nc4ccccc4cc3c2n1,5.01
Cc1cc(N(C)C)n2nc3nc4ccccc4cc3c2n1,4.17
CCN(CC)CCNc1cc(C)nc2c3cc4ccccc4nc3nn12,4.17
Cc1cc(NCCCN(C)C)n2nc3nc4ccccc4cc3c2n1,4.13
CCN(CC)CCCNc1cc(C)nc2c3cc4ccccc4nc3nn12,4.05
CCn1c(C(=O)NCCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,6.96
CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,6.82
CCn1c(C(=O)NCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,6.62
CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,6.64
CCn1c(C(=O)NCCN)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,5.8
CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,5.75
CCn1c(C(=O)N(CCC#N)CCC#N)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,4.33
CCOC(=O)CN(C)C(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,4.6
CCC(C)C(NC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC)C(=O)O,5.58
CCn1c(C(=O)N(C)CC(=O)O)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,5.24
CCn1c(C(=O)NC(CC(=O)O)C(=O)OC)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,4.97
CCn1c(C(=O)NC(C)C(=O)O)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,5.76
CCn1c(C(=O)N(C)CCO)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,6.29
CCn1c(C(=O)NC(CO)CCO)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,4.61
CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,4.37
CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,4.32
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(-c7ccc(C#N)cc7)c6C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.78
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1O,7.51
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1F,7.33
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1Cl,5.81
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1Br,6.18
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1,7.07
COc1cc(C(=O)c2ccc(OC)c(OC)c2OC)cc([Se]C)c1OC,5.36
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1OC,5.96
COc1cc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc(OC)c1OC,6.54
COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1C,5.64
C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c([Se]C)c1,8.52
C=C(c1ccc(OC)c(F)c1)c1cc(OC)c(OC)c([Se]C)c1,7.06
C=C(c1ccc(OC)c(Cl)c1)c1cc(OC)c(OC)c([Se]C)c1,6.53
C=C(c1ccc(OC)c(Br)c1)c1cc(OC)c(OC)c([Se]C)c1,6.16
C=C(c1ccc(OC)cc1)c1cc(OC)c(OC)c([Se]C)c1,6.9
C=C(c1cc(OC)c(OC)c([Se]C)c1)c1ccc(OC)c(OC)c1OC,5.2
C=C(c1ccc(OC)c(OC)c1)c1cc(OC)c(OC)c([Se]C)c1,6.33
C=C(c1cc(OC)c(OC)c(OC)c1)c1cc(OC)c(OC)c([Se]C)c1,5.87
C=C(c1ccc(OC)c(C)c1)c1cc(OC)c(OC)c([Se]C)c1,6.22
COc1cc(C(=O)c2ccc([Se]C)cc2)cc(OC)c1OC,7.11
C=C(c1ccc([Se]C)cc1)c1cc(OC)c(OC)c(OC)c1,6.41
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,6.97
C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1,7.74
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,8.41
CCCCCCCCC[N+](C)(CCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OC)cc(O)c1C2=O.[Br-],5.38
CCCCCCCCC[N+](C)(CCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OC)cc(O)c1C2=O.[Br-],5.13
CCCCCCCCCC[N+](C)(CCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OC)cc(O)c1C2=O.[Br-],5.4
CCCCCCCCC[N+](C)(C)Cc1cc(O)c2c(c1)C(=O)c1cc(OC)cc(O)c1C2=O.[Br-],4.98
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)Cc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O.[Br-],5.26
CCCCCCCC[N+](C)(CCCCCCCC)Cc1ccc2c(c1)C(=O)c1ccccc1C2=O.[Br-],5.68
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1ccc2c(c1)C(=O)c1ccccc1C2=O.[Br-],5.8
CCCCCCCCC[N+](C)(CCOCCOCCO)Cc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O.[I-],4.42
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,4.99
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1ccccc1)B(O)O,7.06
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cccc(Cl)c1Cl)B(O)O,7.59
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCCc1ccccc1)B(O)O,7.15
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N[C@H](C)c1ccccc1)B(O)O,7.43
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N[C@@H](C)c1ccccc1)B(O)O,5.97
